"","IR"
"TCGA-D9-A6E9-06",1.76114262170204
"TCGA-D9-A6EA-06",-0.539575152813184
"TCGA-D9-A6EC-06",-0.570594254801956
"TCGA-D9-A6EG-06",-1.32658021563049
"TCGA-DA-A1HV-06",1.31492808226375
"TCGA-DA-A1HW-06",1.10612681841677
"TCGA-DA-A1HY-06",-0.647115858132205
"TCGA-DA-A1I0-06",-0.430934015684914
"TCGA-DA-A1I1-06",0.911722530584202
"TCGA-DA-A1I2-06",0.273131239295244
"TCGA-DA-A1I4-06",-0.517368194564679
"TCGA-DA-A1I5-06",0.66819014255154
"TCGA-DA-A1I7-06",-0.364129290593643
"TCGA-DA-A1I8-06",-0.778874834634846
"TCGA-DA-A1IA-06",-1.11811824357507
"TCGA-DA-A1IB-06",1.64607007503304
"TCGA-DA-A1IC-06",-0.321962595617861
"TCGA-DA-A3F2-06",1.36026843661488
"TCGA-DA-A3F3-06",-0.421565651968577
"TCGA-DA-A3F5-06",-0.952673570316088
"TCGA-DA-A3F8-06",2.00177828309567
"TCGA-DA-A95V-06",0.240402420985346
"TCGA-DA-A95W-06",-0.166220979186106
"TCGA-DA-A95X-06",0.0225973497098429
"TCGA-DA-A95Y-06",-0.991732497403868
"TCGA-DA-A95Z-06",-0.51524571655947
"TCGA-DA-A960-01",-1.09562466388762
"TCGA-EB-A1NK-01",-0.604638934411005
"TCGA-EB-A24C-01",-1.05194712422647
"TCGA-EB-A24D-01",-0.182495024412248
"TCGA-EB-A299-01",-0.132949566096834
"TCGA-EB-A3HV-01",-0.688070138427578
"TCGA-EB-A3XB-01",-0.257719435788735
"TCGA-EB-A3XC-01",-0.304249611830822
"TCGA-EB-A3XD-01",0.132028290378282
"TCGA-EB-A3XE-01",-0.0265081289219467
"TCGA-EB-A3XF-01",0.181174188705189
"TCGA-EB-A3Y6-01",-0.180828595808644
"TCGA-EB-A3Y7-01",-0.995731258475779
"TCGA-EB-A41A-01",-0.652246997653575
"TCGA-EB-A41B-01",-0.49885248160461
"TCGA-EB-A42Y-01",-0.558009067835647
"TCGA-EB-A42Z-01",-0.356282849383372
"TCGA-EB-A430-01",-0.00786335731817203
"TCGA-EB-A431-01",-0.624572405678509
"TCGA-EB-A44N-01",0.110713352471511
"TCGA-EB-A44O-01",-0.71808267823586
"TCGA-EB-A44P-01",-0.179002979937843
"TCGA-EB-A44Q-06",1.17498297047808
"TCGA-EB-A44R-06",0.266351334466883
"TCGA-EB-A4IQ-01",-1.06575638130167
"TCGA-EB-A4IS-01",1.15797432094213
"TCGA-EB-A4OY-01",-0.528624029211185
"TCGA-EB-A4OZ-01",0.584902630285794
"TCGA-EB-A4P0-01",-0.319376631446994
"TCGA-EB-A4XL-01",0.237364250404909
"TCGA-EB-A51B-01",0.165812696521434
"TCGA-EB-A550-01",-0.530713237044215
"TCGA-EB-A551-01",1.23965941912835
"TCGA-EB-A553-01",-0.664819211731354
"TCGA-EB-A57M-01",-0.320990783280701
"TCGA-EB-A5FP-01",-1.21532671498984
"TCGA-EB-A5KH-06",-1.027587221028
"TCGA-EB-A5SE-01",-0.661204021296074
"TCGA-EB-A5SF-01",-1.36471622048149
"TCGA-EB-A5SG-06",1.95923982953261
"TCGA-EB-A5SH-06",-0.507485377223416
"TCGA-EB-A5UL-06",0.576561731148009
"TCGA-EB-A5UM-01",0.122995402224933
"TCGA-EB-A5UN-06",-0.400437003023026
"TCGA-EB-A5VU-01",-0.745757040201297
"TCGA-EB-A5VV-06",1.69840132214959
"TCGA-EB-A6L9-06",0.791444529972956
"TCGA-EB-A6QY-01",-0.682485992487379
"TCGA-EB-A6QZ-01",-0.875642176912308
"TCGA-EB-A6R0-01",1.24710326154348
"TCGA-EB-A82B-01",0.265247737998041
"TCGA-EB-A82C-01",-0.921906273069972
"TCGA-EB-A85I-01",0.489784522507963
"TCGA-EB-A85J-01",0.990454092372102
"TCGA-EB-A97M-01",-0.00824493899687219
"TCGA-EE-A17X-06",-0.880509572361494
"TCGA-EE-A17Y-06",-1.128233817533
"TCGA-EE-A17Z-06",-1.54659311099983
"TCGA-EE-A180-06",-0.497653723053151
"TCGA-EE-A181-06",1.18035069549183
"TCGA-EE-A182-06",-0.622058342365532
"TCGA-EE-A183-06",0.124224497418776
"TCGA-EE-A184-06",0.131892991235494
"TCGA-EE-A185-06",-1.52379129529541
"TCGA-EE-A20B-06",0.113408281630141
"TCGA-EE-A20C-06",-1.31404989410022
"TCGA-EE-A20F-06",0.393206279158566
"TCGA-EE-A20H-06",-0.813866022879918
"TCGA-EE-A20I-06",0.00327788183130256
"TCGA-EE-A29A-06",-1.01420535764629
"TCGA-EE-A29B-06",-0.746533928792122
"TCGA-EE-A29C-06",-0.641357476036526
"TCGA-EE-A29D-06",-0.92411968881158
"TCGA-EE-A29E-06",-0.912703528316835
"TCGA-EE-A29G-06",-0.112993172608074
"TCGA-EE-A29H-06",-0.0891600275833103
"TCGA-EE-A29L-06",-1.32297195744379
"TCGA-EE-A29M-06",0.663147102264136
"TCGA-EE-A29N-06",0.723334464689108
"TCGA-EE-A29P-06",1.75050293228753
"TCGA-EE-A29Q-06",-0.997022136371859
"TCGA-EE-A29R-06",-0.75832571153367
"TCGA-EE-A29S-06",-0.00196153283153897
"TCGA-EE-A29T-06",0.284046712309518
"TCGA-EE-A29V-06",-1.26652707580895
"TCGA-EE-A29W-06",-1.02456495685528
"TCGA-EE-A29X-06",0.372588808860505
"TCGA-EE-A2A0-06",0.707090215103432
"TCGA-EE-A2A1-06",1.03737664782501
"TCGA-EE-A2A2-06",0.124546191555152
"TCGA-EE-A2A5-06",-0.860345541224277
"TCGA-EE-A2A6-06",0.77350768780203
"TCGA-EE-A2GB-06",-0.330095873435577
"TCGA-EE-A2GC-06",1.19002693407668
"TCGA-EE-A2GD-06",-0.233051053830896
"TCGA-EE-A2GE-06",1.38007035715058
"TCGA-EE-A2GH-06",1.24316932347763
"TCGA-EE-A2GI-06",0.816331666667984
"TCGA-EE-A2GJ-06",0.546429961531778
"TCGA-EE-A2GK-06",1.25899822348207
"TCGA-EE-A2GL-06",0.44405319289509
"TCGA-EE-A2GM-06",-0.491643407147753
"TCGA-EE-A2GN-06",-0.563008557849582
"TCGA-EE-A2GO-06",-1.1471583298156
"TCGA-EE-A2GP-06",-0.218551947898009
"TCGA-EE-A2GR-06",-1.189214884033
"TCGA-EE-A2GS-06",-0.0486092819362188
"TCGA-EE-A2GT-06",0.0661618090072328
"TCGA-EE-A2GU-06",1.21659806449312
"TCGA-EE-A2M5-06",0.203493663769739
"TCGA-EE-A2M6-06",-0.241647339131143
"TCGA-EE-A2M7-06",-0.324000541470317
"TCGA-EE-A2M8-06",2.05275599126184
"TCGA-EE-A2MC-06",1.39685258642621
"TCGA-EE-A2MD-06",-0.0181855162661947
"TCGA-EE-A2ME-06",1.88953448748831
"TCGA-EE-A2MF-06",0.175655803445025
"TCGA-EE-A2MG-06",0.89528229045312
"TCGA-EE-A2MH-06",0.734383193562127
"TCGA-EE-A2MI-06",0.616763658496453
"TCGA-EE-A2MJ-06",1.39105634010286
"TCGA-EE-A2MK-06",0.949041478568512
"TCGA-EE-A2ML-06",0.562006428710599
"TCGA-EE-A2MM-06",-0.368717992228475
"TCGA-EE-A2MN-06",0.822430025878416
"TCGA-EE-A2MP-06",0.644710304177931
"TCGA-EE-A2MQ-06",-0.41485442705927
"TCGA-EE-A2MR-06",1.22803509534361
"TCGA-EE-A2MS-06",-0.100652478882308
"TCGA-EE-A2MT-06",-0.417059330990279
"TCGA-EE-A2MU-06",1.25366087871032
"TCGA-EE-A3AA-06",0.730021043977364
"TCGA-EE-A3AB-06",-0.261480550455017
"TCGA-EE-A3AC-06",0.516850557799621
"TCGA-EE-A3AD-06",-1.16911158345572
"TCGA-EE-A3AE-06",0.703415429466973
"TCGA-EE-A3AF-06",0.153740998273502
"TCGA-EE-A3AG-06",-1.25180592004225
"TCGA-EE-A3AH-06",-0.934772834671447
"TCGA-EE-A3J3-06",0.101892736527302
"TCGA-EE-A3J4-06",-0.32508102257707
"TCGA-EE-A3J5-06",0.361551487341886
"TCGA-EE-A3J7-06",-0.327420007315222
"TCGA-EE-A3J8-06",-1.399802272464
"TCGA-EE-A3JA-06",0.42929693412103
"TCGA-EE-A3JB-06",-0.20680443382279
"TCGA-EE-A3JD-06",1.61732761945529
"TCGA-EE-A3JE-06",1.92638274748238
"TCGA-EE-A3JH-06",1.51466869729401
"TCGA-EE-A3JI-06",-0.470219060264373
"TCGA-ER-A193-06",0.84085637446603
"TCGA-ER-A194-01",-0.0997848947491249
"TCGA-ER-A195-06",0.924548878646469
"TCGA-ER-A196-01",-0.806422378848701
"TCGA-ER-A197-06",0.997593337627341
"TCGA-ER-A198-06",0.147527296786704
"TCGA-ER-A199-06",0.756850439532682
"TCGA-ER-A19A-06",1.81897574304167
"TCGA-ER-A19B-06",-0.721039361962348
"TCGA-ER-A19C-06",-0.974376194379032
"TCGA-ER-A19D-06",0.105719656190239
"TCGA-ER-A19E-06",-0.498290300760472
"TCGA-ER-A19F-06",-0.420157078977977
"TCGA-ER-A19G-06",0.975171819736694
"TCGA-ER-A19H-06",0.425830631755863
"TCGA-ER-A19J-06",-0.566738492380557
"TCGA-ER-A19K-01",-0.152919490984836
"TCGA-ER-A19L-06",-0.726467486200519
"TCGA-ER-A19M-06",1.08014293729208
"TCGA-ER-A19N-06",0.823454646725369
"TCGA-ER-A19O-06",0.634370447191645
