"","Sender","Ligand","Expr_Ligand","Receiver","Receptor","Expr_Receptor"
"1","Treg","LGALS9",59.033735680348,"Treg","PTPRC",823.770593352019
"2","Treg","LGALS9",59.033735680348,"DC","PTPRC",231.598454839699
"5","Treg","LGALS9",59.033735680348,"B","PTPRC",681.802207159516
"6","Treg","LGALS9",59.033735680348,"CD8+ T","PTPRC",901.052324024166
"7","Treg","LGALS9",59.033735680348,"M","PTPRC",338.812896062413
"8","Treg","LGALS9",59.033735680348,"NK","PTPRC",702.090098523044
"12","Treg","LGALS9",59.033735680348,"Endo","MET",19.1922234493704
"13","Treg","LGALS9",59.033735680348,"CAF","MET",14.7479762766433
"18","Treg","LGALS9",59.033735680348,"Tumor","MET",50.47
"19","Treg","LGALS9",59.033735680348,"Treg","CD44",665.333158956994
"20","Treg","LGALS9",59.033735680348,"DC","CD44",829.010967671835
"21","Treg","LGALS9",59.033735680348,"Endo","CD44",102.349077050019
"22","Treg","LGALS9",59.033735680348,"CAF","CD44",1676.56986671989
"23","Treg","LGALS9",59.033735680348,"B","CD44",377.122930221946
"24","Treg","LGALS9",59.033735680348,"CD8+ T","CD44",649.425545403604
"25","Treg","LGALS9",59.033735680348,"M","CD44",1290.91442624787
"26","Treg","LGALS9",59.033735680348,"NK","CD44",836.585331715381
"27","Treg","LGALS9",59.033735680348,"Tumor","CD44",273.31
"29","Treg","LGALS9",59.033735680348,"DC","LRP1",50.8099301931866
"31","Treg","LGALS9",59.033735680348,"CAF","LRP1",187.367443185829
"34","Treg","LGALS9",59.033735680348,"M","LRP1",197.218428773723
"36","Treg","LGALS9",59.033735680348,"Tumor","LRP1",15.28
"37","Treg","LGALS9",59.033735680348,"Treg","CD47",147.06982284516
"38","Treg","LGALS9",59.033735680348,"DC","CD47",117.867251252302
"39","Treg","LGALS9",59.033735680348,"Endo","CD47",41.8146155063746
"40","Treg","LGALS9",59.033735680348,"CAF","CD47",28.9803948903669
"41","Treg","LGALS9",59.033735680348,"B","CD47",190.197715582894
"42","Treg","LGALS9",59.033735680348,"CD8+ T","CD47",155.790121928588
"43","Treg","LGALS9",59.033735680348,"M","CD47",128.025465586055
"44","Treg","LGALS9",59.033735680348,"NK","CD47",138.044650928836
"45","Treg","LGALS9",59.033735680348,"Tumor","CD47",56.07
"48","Treg","LGALS9",59.033735680348,"Endo","PTPRK",87.8635357449913
"49","Treg","LGALS9",59.033735680348,"CAF","PTPRK",31.796399977912
"50","Treg","LGALS9",59.033735680348,"B","PTPRK",43.208090530987
"57","Treg","LGALS9",59.033735680348,"Endo","COLEC12",16.7468121252426
"58","Treg","LGALS9",59.033735680348,"CAF","COLEC12",14.4909171349054
"61","Treg","LGALS9",59.033735680348,"M","COLEC12",58.1845186584533
"64","Treg","LGALS9",59.033735680348,"Treg","HAVCR2",20.5062799098836
"65","Treg","LGALS9",59.033735680348,"DC","HAVCR2",163.312406440955
"66","Treg","LGALS9",59.033735680348,"Endo","HAVCR2",10.2764717932134
"67","Treg","LGALS9",59.033735680348,"CAF","HAVCR2",10.6037847577966
"68","Treg","LGALS9",59.033735680348,"B","HAVCR2",11.5151065940028
"69","Treg","LGALS9",59.033735680348,"CD8+ T","HAVCR2",16.3757719929669
"70","Treg","LGALS9",59.033735680348,"M","HAVCR2",256.642298051982
"71","Treg","LGALS9",59.033735680348,"NK","HAVCR2",38.8182267454551
"74","Treg","LGALS9",59.033735680348,"DC","MRC2",29.9477577588526
"75","Treg","LGALS9",59.033735680348,"Endo","MRC2",15.8066043298718
"76","Treg","LGALS9",59.033735680348,"CAF","MRC2",206.013109868298
"79","Treg","LGALS9",59.033735680348,"M","MRC2",20.5088850521835
"92","Treg","ADAM10",19.661190290716,"DC","TSPAN15",17.8440447578058
"93","Treg","ADAM10",19.661190290716,"Endo","TSPAN15",134.646388053998
"97","Treg","ADAM10",19.661190290716,"M","TSPAN15",15.7612248711795
"102","Treg","ADAM10",19.661190290716,"Endo","TSPAN12",14.6309961715678
"111","Treg","ADAM10",19.661190290716,"Endo","MET",19.1922234493704
"112","Treg","ADAM10",19.661190290716,"CAF","MET",14.7479762766433
"117","Treg","ADAM10",19.661190290716,"Tumor","MET",50.47
"118","Treg","ADAM10",19.661190290716,"Treg","IL6R",34.7077124154349
"119","Treg","ADAM10",19.661190290716,"DC","IL6R",25.7811069989877
"123","Treg","ADAM10",19.661190290716,"CD8+ T","IL6R",16.6640067527103
"124","Treg","ADAM10",19.661190290716,"M","IL6R",30.6159443633889
"125","Treg","ADAM10",19.661190290716,"NK","IL6R",12.2058797287387
"127","Treg","ADAM10",19.661190290716,"Treg","CD44",665.333158956994
"128","Treg","ADAM10",19.661190290716,"DC","CD44",829.010967671835
"129","Treg","ADAM10",19.661190290716,"Endo","CD44",102.349077050019
"130","Treg","ADAM10",19.661190290716,"CAF","CD44",1676.56986671989
"131","Treg","ADAM10",19.661190290716,"B","CD44",377.122930221946
"132","Treg","ADAM10",19.661190290716,"CD8+ T","CD44",649.425545403604
"133","Treg","ADAM10",19.661190290716,"M","CD44",1290.91442624787
"134","Treg","ADAM10",19.661190290716,"NK","CD44",836.585331715381
"135","Treg","ADAM10",19.661190290716,"Tumor","CD44",273.31
"139","Treg","ADAM10",19.661190290716,"CAF","EPHA3",14.7945019846251
"147","Treg","ADAM10",19.661190290716,"Endo","AXL",53.3865642989349
"148","Treg","ADAM10",19.661190290716,"CAF","AXL",253.708251190639
"153","Treg","ADAM10",19.661190290716,"Tumor","AXL",27.03
"156","Treg","ADAM10",19.661190290716,"Endo","NOTCH1",57.1675104544176
"157","Treg","ADAM10",19.661190290716,"CAF","NOTCH1",10.1352607667416
"158","Treg","ADAM10",19.661190290716,"B","NOTCH1",10.3810783755066
"159","Treg","ADAM10",19.661190290716,"CD8+ T","NOTCH1",12.6163792964866
"160","Treg","ADAM10",19.661190290716,"M","NOTCH1",12.1942317546322
"161","Treg","ADAM10",19.661190290716,"NK","NOTCH1",27.9721440469596
"171","Treg","ADAM10",19.661190290716,"Tumor","NOTCH2",25.2
"174","Treg","ADAM10",19.661190290716,"Endo","NRCAM",16.4127196897642
"181","Treg","ADAM10",19.661190290716,"Treg","TSPAN17",11.3801125540873
"182","Treg","ADAM10",19.661190290716,"DC","TSPAN17",15.5044170218389
"183","Treg","ADAM10",19.661190290716,"Endo","TSPAN17",44.4337347561335
"184","Treg","ADAM10",19.661190290716,"CAF","TSPAN17",42.9397056618619
"186","Treg","ADAM10",19.661190290716,"CD8+ T","TSPAN17",14.002139040993
"187","Treg","ADAM10",19.661190290716,"M","TSPAN17",22.9074285785477
"188","Treg","ADAM10",19.661190290716,"NK","TSPAN17",12.374940987033
"191","Treg","ADAM10",19.661190290716,"DC","TREM2",425.574854546911
"196","Treg","ADAM10",19.661190290716,"M","TREM2",301.380781152956
"259","Treg","TNFSF12",37.9719878995366,"M","CD163",734.888171870121
"262","Treg","TNFSF12",37.9719878995366,"Treg","TNFRSF25",68.2011727609512
"267","Treg","TNFSF12",37.9719878995366,"CD8+ T","TNFRSF25",56.5412049663955
"269","Treg","TNFSF12",37.9719878995366,"NK","TNFRSF25",35.5269472409365
"272","Treg","TNFSF12",37.9719878995366,"DC","TNFRSF12A",13.9089272587145
"273","Treg","TNFSF12",37.9719878995366,"Endo","TNFRSF12A",93.4029072297813
"274","Treg","TNFSF12",37.9719878995366,"CAF","TNFRSF12A",427.381553975576
"277","Treg","TNFSF12",37.9719878995366,"M","TNFRSF12A",44.124295110038
"279","Treg","TNFSF12",37.9719878995366,"Tumor","TNFRSF12A",197.3
"334","Treg","ICOSLG",18.6467288323074,"Treg","CD28",204.584852291048
"339","Treg","ICOSLG",18.6467288323074,"CD8+ T","CD28",95.404156786289
"341","Treg","ICOSLG",18.6467288323074,"NK","CD28",49.4771901131594
"343","Treg","ICOSLG",18.6467288323074,"Treg","CTLA4",423.810885793283
"348","Treg","ICOSLG",18.6467288323074,"CD8+ T","CTLA4",20.4753951099946
"350","Treg","ICOSLG",18.6467288323074,"NK","CTLA4",18.3357447787393
"352","Treg","ICOSLG",18.6467288323074,"Treg","ICOS",211.698819695628
"357","Treg","ICOSLG",18.6467288323074,"CD8+ T","ICOS",81.8270992174812
"359","Treg","ICOSLG",18.6467288323074,"NK","ICOS",94.485946593433
"506","Treg","TNF",87.2131681142822,"DC","TNFRSF21",115.011845371433
"507","Treg","TNF",87.2131681142822,"Endo","TNFRSF21",88.4284236987884
"508","Treg","TNF",87.2131681142822,"CAF","TNFRSF21",28.5588613716096
"511","Treg","TNF",87.2131681142822,"M","TNFRSF21",46.275863468884
"513","Treg","TNF",87.2131681142822,"Tumor","TNFRSF21",35.83
"514","Treg","TNF",87.2131681142822,"Treg","TNFRSF1A",43.9348917679235
"515","Treg","TNF",87.2131681142822,"DC","TNFRSF1A",73.7980364824503
"516","Treg","TNF",87.2131681142822,"Endo","TNFRSF1A",144.138850419442
"517","Treg","TNF",87.2131681142822,"CAF","TNFRSF1A",263.607673976328
"519","Treg","TNF",87.2131681142822,"CD8+ T","TNFRSF1A",71.0634178015506
"520","Treg","TNF",87.2131681142822,"M","TNFRSF1A",132.111238183546
"521","Treg","TNF",87.2131681142822,"NK","TNFRSF1A",36.5020448700433
"522","Treg","TNF",87.2131681142822,"Tumor","TNFRSF1A",73.34
"523","Treg","TNF",87.2131681142822,"Treg","TNFRSF1B",608.135925426593
"524","Treg","TNF",87.2131681142822,"DC","TNFRSF1B",101.363805723341
"525","Treg","TNF",87.2131681142822,"Endo","TNFRSF1B",38.8567550916973
"526","Treg","TNF",87.2131681142822,"CAF","TNFRSF1B",114.762738337958
"527","Treg","TNF",87.2131681142822,"B","TNFRSF1B",69.0849271189071
"528","Treg","TNF",87.2131681142822,"CD8+ T","TNFRSF1B",141.49591650848
"529","Treg","TNF",87.2131681142822,"M","TNFRSF1B",257.055784284289
"530","Treg","TNF",87.2131681142822,"NK","TNFRSF1B",235.722809982016
"532","Treg","TNF",87.2131681142822,"Treg","FAS",90.8690187134817
"533","Treg","TNF",87.2131681142822,"DC","FAS",12.696701677823
"535","Treg","TNF",87.2131681142822,"CAF","FAS",32.4923011685753
"536","Treg","TNF",87.2131681142822,"B","FAS",14.6522298655904
"537","Treg","TNF",87.2131681142822,"CD8+ T","FAS",46.8475652596302
"538","Treg","TNF",87.2131681142822,"M","FAS",16.8756371668969
"539","Treg","TNF",87.2131681142822,"NK","FAS",31.6603396837378
"543","Treg","TNF",87.2131681142822,"Endo","FLT4",69.2213882172815
"552","Treg","TNF",87.2131681142822,"Endo","NOTCH1",57.1675104544176
"553","Treg","TNF",87.2131681142822,"CAF","NOTCH1",10.1352607667416
"554","Treg","TNF",87.2131681142822,"B","NOTCH1",10.3810783755066
"555","Treg","TNF",87.2131681142822,"CD8+ T","NOTCH1",12.6163792964866
"556","Treg","TNF",87.2131681142822,"M","NOTCH1",12.1942317546322
"557","Treg","TNF",87.2131681142822,"NK","NOTCH1",27.9721440469596
"560","Treg","TNF",87.2131681142822,"DC","PTPRS",157.757954775311
"567","Treg","TNF",87.2131681142822,"Tumor","PTPRS",17.46
"576","Treg","TNF",87.2131681142822,"Tumor","SEMA4C",15.95
"577","Treg","TNF",87.2131681142822,"Treg","VSIR",80.4012096304317
"578","Treg","TNF",87.2131681142822,"DC","VSIR",46.0890709023928
"579","Treg","TNF",87.2131681142822,"Endo","VSIR",34.5062134791431
"580","Treg","TNF",87.2131681142822,"CAF","VSIR",59.5538942760784
"581","Treg","TNF",87.2131681142822,"B","VSIR",45.638306020498
"582","Treg","TNF",87.2131681142822,"CD8+ T","VSIR",93.5039760173736
"583","Treg","TNF",87.2131681142822,"M","VSIR",82.6919181672508
"584","Treg","TNF",87.2131681142822,"NK","VSIR",83.5678403634217
"586","Treg","TNF",87.2131681142822,"Treg","ICOS",211.698819695628
"591","Treg","TNF",87.2131681142822,"CD8+ T","ICOS",81.8270992174812
"593","Treg","TNF",87.2131681142822,"NK","ICOS",94.485946593433
"600","Treg","HLA-B",3766.23967351659,"CD8+ T","CD8A",552.633813282282
"602","Treg","HLA-B",3766.23967351659,"NK","CD8A",186.719303434131
"604","Treg","HLA-B",3766.23967351659,"Treg","CD3D",391.578606082885
"609","Treg","HLA-B",3766.23967351659,"CD8+ T","CD3D",360.77791691196
"611","Treg","HLA-B",3766.23967351659,"NK","CD3D",147.993177916589
"613","Treg","HLA-B",3766.23967351659,"Treg","CD3G",300.326570005362
"618","Treg","HLA-B",3766.23967351659,"CD8+ T","CD3G",238.220016772154
"620","Treg","HLA-B",3766.23967351659,"NK","CD3G",169.208501572654
"627","Treg","HLA-B",3766.23967351659,"CD8+ T","CD8B",10.1364609510932
"638","Treg","HLA-B",3766.23967351659,"NK","KIR2DL3",21.5454028740183
"645","Treg","HLA-B",3766.23967351659,"CD8+ T","KLRD1",232.262291137829
"647","Treg","HLA-B",3766.23967351659,"NK","KLRD1",271.446841722406
"655","Treg","HLA-B",3766.23967351659,"M","LILRB2",24.7675328056127
"659","Treg","HLA-B",3766.23967351659,"DC","LILRB1",18.1252877071003
"662","Treg","HLA-B",3766.23967351659,"B","LILRB1",16.162624977653
"664","Treg","HLA-B",3766.23967351659,"M","LILRB1",33.441392863853
"665","Treg","HLA-B",3766.23967351659,"NK","LILRB1",11.7718054910077
"667","Treg","HLA-DRA",75.6439978284918,"Treg","CD4",169.066860667762
"668","Treg","HLA-DRA",75.6439978284918,"DC","CD4",242.628560028059
"672","Treg","HLA-DRA",75.6439978284918,"CD8+ T","CD4",50.2230956865619
"673","Treg","HLA-DRA",75.6439978284918,"M","CD4",234.001784361249
"674","Treg","HLA-DRA",75.6439978284918,"NK","CD4",37.3251683929287
"676","Treg","HLA-DRA",75.6439978284918,"Treg","LAG3",50.6567391317436
"681","Treg","HLA-DRA",75.6439978284918,"CD8+ T","LAG3",48.3891418744132
"683","Treg","HLA-DRA",75.6439978284918,"NK","LAG3",45.8410207543924
"685","Treg","HLA-DQA2",15.2012169150444,"Treg","CD4",169.066860667762
"686","Treg","HLA-DQA2",15.2012169150444,"DC","CD4",242.628560028059
"690","Treg","HLA-DQA2",15.2012169150444,"CD8+ T","CD4",50.2230956865619
"691","Treg","HLA-DQA2",15.2012169150444,"M","CD4",234.001784361249
"692","Treg","HLA-DQA2",15.2012169150444,"NK","CD4",37.3251683929287
"694","Treg","HLA-DQA2",15.2012169150444,"Treg","LAG3",50.6567391317436
"699","Treg","HLA-DQA2",15.2012169150444,"CD8+ T","LAG3",48.3891418744132
"701","Treg","HLA-DQA2",15.2012169150444,"NK","LAG3",45.8410207543924
"703","Treg","HLA-DQA1",19.7574313238617,"Treg","CD4",169.066860667762
"704","Treg","HLA-DQA1",19.7574313238617,"DC","CD4",242.628560028059
"708","Treg","HLA-DQA1",19.7574313238617,"CD8+ T","CD4",50.2230956865619
"709","Treg","HLA-DQA1",19.7574313238617,"M","CD4",234.001784361249
"710","Treg","HLA-DQA1",19.7574313238617,"NK","CD4",37.3251683929287
"712","Treg","HLA-DQA1",19.7574313238617,"Treg","LAG3",50.6567391317436
"717","Treg","HLA-DQA1",19.7574313238617,"CD8+ T","LAG3",48.3891418744132
"719","Treg","HLA-DQA1",19.7574313238617,"NK","LAG3",45.8410207543924
"739","Treg","HLA-DQB1",49.8386268986898,"Treg","CD4",169.066860667762
"740","Treg","HLA-DQB1",49.8386268986898,"DC","CD4",242.628560028059
"744","Treg","HLA-DQB1",49.8386268986898,"CD8+ T","CD4",50.2230956865619
"745","Treg","HLA-DQB1",49.8386268986898,"M","CD4",234.001784361249
"746","Treg","HLA-DQB1",49.8386268986898,"NK","CD4",37.3251683929287
"748","Treg","HLA-DQB1",49.8386268986898,"Treg","LAG3",50.6567391317436
"753","Treg","HLA-DQB1",49.8386268986898,"CD8+ T","LAG3",48.3891418744132
"755","Treg","HLA-DQB1",49.8386268986898,"NK","LAG3",45.8410207543924
"758","Treg","ANXA1",78.4664142504017,"DC","FPR3",110.83834313681
"763","Treg","ANXA1",78.4664142504017,"M","FPR3",182.099049677395
"769","Treg","ANXA1",78.4664142504017,"CAF","EGFR",18.4430552574167
"774","Treg","ANXA1",78.4664142504017,"Tumor","EGFR",28.82
"778","Treg","ANXA1",78.4664142504017,"CAF","ADRA2A",30.1202533527228
"785","Treg","ANXA1",78.4664142504017,"DC","FPR1",13.5963021237596
"788","Treg","ANXA1",78.4664142504017,"B","FPR1",22.1901352617318
"789","Treg","ANXA1",78.4664142504017,"CD8+ T","FPR1",24.5616012070273
"790","Treg","ANXA1",78.4664142504017,"M","FPR1",73.5209275835047
"852","Treg","HLA-A",1812.20239686328,"CD8+ T","CD8A",552.633813282282
"854","Treg","HLA-A",1812.20239686328,"NK","CD8A",186.719303434131
"856","Treg","HLA-A",1812.20239686328,"Treg","CD3D",391.578606082885
"861","Treg","HLA-A",1812.20239686328,"CD8+ T","CD3D",360.77791691196
"863","Treg","HLA-A",1812.20239686328,"NK","CD3D",147.993177916589
"868","Treg","HLA-A",1812.20239686328,"CAF","ERBB2",35.2965479147322
"873","Treg","HLA-A",1812.20239686328,"Tumor","ERBB2",34.82
"874","Treg","HLA-A",1812.20239686328,"Treg","CD3G",300.326570005362
"879","Treg","HLA-A",1812.20239686328,"CD8+ T","CD3G",238.220016772154
"881","Treg","HLA-A",1812.20239686328,"NK","CD3G",169.208501572654
"888","Treg","HLA-A",1812.20239686328,"CD8+ T","CD8B",10.1364609510932
"899","Treg","HLA-A",1812.20239686328,"NK","KIR2DL1",14.5535950374073
"908","Treg","HLA-A",1812.20239686328,"NK","KIR2DL3",21.5454028740183
"910","Treg","HLA-A",1812.20239686328,"Treg","APLP2",36.7910604876569
"911","Treg","HLA-A",1812.20239686328,"DC","APLP2",267.429516922154
"912","Treg","HLA-A",1812.20239686328,"Endo","APLP2",877.315940075232
"913","Treg","HLA-A",1812.20239686328,"CAF","APLP2",234.238067246012
"914","Treg","HLA-A",1812.20239686328,"B","APLP2",131.893217159933
"915","Treg","HLA-A",1812.20239686328,"CD8+ T","APLP2",45.4810262894831
"916","Treg","HLA-A",1812.20239686328,"M","APLP2",851.393041567907
"917","Treg","HLA-A",1812.20239686328,"NK","APLP2",72.6103502952289
"918","Treg","HLA-A",1812.20239686328,"Tumor","APLP2",364.12
"925","Treg","HLA-A",1812.20239686328,"M","LILRB2",24.7675328056127
"929","Treg","HLA-A",1812.20239686328,"DC","LILRB1",18.1252877071003
"932","Treg","HLA-A",1812.20239686328,"B","LILRB1",16.162624977653
"934","Treg","HLA-A",1812.20239686328,"M","LILRB1",33.441392863853
"935","Treg","HLA-A",1812.20239686328,"NK","LILRB1",11.7718054910077
"937","Treg","HLA-DPB1",47.6421067566555,"Treg","CD4",169.066860667762
"938","Treg","HLA-DPB1",47.6421067566555,"DC","CD4",242.628560028059
"942","Treg","HLA-DPB1",47.6421067566555,"CD8+ T","CD4",50.2230956865619
"943","Treg","HLA-DPB1",47.6421067566555,"M","CD4",234.001784361249
"944","Treg","HLA-DPB1",47.6421067566555,"NK","CD4",37.3251683929287
"946","Treg","HLA-DPB1",47.6421067566555,"Treg","LAG3",50.6567391317436
"951","Treg","HLA-DPB1",47.6421067566555,"CD8+ T","LAG3",48.3891418744132
"953","Treg","HLA-DPB1",47.6421067566555,"NK","LAG3",45.8410207543924
"956","Treg","APP",19.8770784495087,"DC","TNFRSF21",115.011845371433
"957","Treg","APP",19.8770784495087,"Endo","TNFRSF21",88.4284236987884
"958","Treg","APP",19.8770784495087,"CAF","TNFRSF21",28.5588613716096
"961","Treg","APP",19.8770784495087,"M","TNFRSF21",46.275863468884
"963","Treg","APP",19.8770784495087,"Tumor","TNFRSF21",35.83
"972","Treg","APP",19.8770784495087,"Tumor","LRP6",11.59
"974","Treg","APP",19.8770784495087,"DC","TSPAN15",17.8440447578058
"975","Treg","APP",19.8770784495087,"Endo","TSPAN15",134.646388053998
"979","Treg","APP",19.8770784495087,"M","TSPAN15",15.7612248711795
"984","Treg","APP",19.8770784495087,"Endo","TSPAN12",14.6309961715678
"991","Treg","APP",19.8770784495087,"Treg","CD74",416.909947710043
"992","Treg","APP",19.8770784495087,"DC","CD74",16794.6756508456
"995","Treg","APP",19.8770784495087,"B","CD74",15772.2895373036
"996","Treg","APP",19.8770784495087,"CD8+ T","CD74",568.673122204774
"997","Treg","APP",19.8770784495087,"M","CD74",6417.68648386098
"998","Treg","APP",19.8770784495087,"NK","CD74",817.399570603836
"1000","Treg","APP",19.8770784495087,"Treg","RPSA",473.5322765176
"1001","Treg","APP",19.8770784495087,"DC","RPSA",79.5875519508984
"1002","Treg","APP",19.8770784495087,"Endo","RPSA",98.0205148616628
"1003","Treg","APP",19.8770784495087,"CAF","RPSA",85.0016639350088
"1004","Treg","APP",19.8770784495087,"B","RPSA",263.463928369476
"1005","Treg","APP",19.8770784495087,"CD8+ T","RPSA",231.423064687352
"1006","Treg","APP",19.8770784495087,"M","RPSA",21.4857338191742
"1007","Treg","APP",19.8770784495087,"NK","RPSA",60.3008906925252
"1008","Treg","APP",19.8770784495087,"Tumor","RPSA",1466.4
"1012","Treg","APP",19.8770784495087,"CAF","ADRA2A",30.1202533527228
"1020","Treg","APP",19.8770784495087,"Endo","GPC1",22.5939362141501
"1021","Treg","APP",19.8770784495087,"CAF","GPC1",182.152339837131
"1026","Treg","APP",19.8770784495087,"Tumor","GPC1",39.02
"1027","Treg","APP",19.8770784495087,"Treg","PTGER2",45.3590592093013
"1030","Treg","APP",19.8770784495087,"CAF","PTGER2",10.1263439092582
"1032","Treg","APP",19.8770784495087,"CD8+ T","PTGER2",45.076946851389
"1034","Treg","APP",19.8770784495087,"NK","PTGER2",35.1094654557314
"1038","Treg","APP",19.8770784495087,"Endo","VLDLR",20.1494896348113
"1053","Treg","APP",19.8770784495087,"Tumor","NOTCH2",25.2
"1054","Treg","APP",19.8770784495087,"Treg","APLP2",36.7910604876569
"1055","Treg","APP",19.8770784495087,"DC","APLP2",267.429516922154
"1056","Treg","APP",19.8770784495087,"Endo","APLP2",877.315940075232
"1057","Treg","APP",19.8770784495087,"CAF","APLP2",234.238067246012
"1058","Treg","APP",19.8770784495087,"B","APLP2",131.893217159933
"1059","Treg","APP",19.8770784495087,"CD8+ T","APLP2",45.4810262894831
"1060","Treg","APP",19.8770784495087,"M","APLP2",851.393041567907
"1061","Treg","APP",19.8770784495087,"NK","APLP2",72.6103502952289
"1062","Treg","APP",19.8770784495087,"Tumor","APLP2",364.12
"1064","Treg","APP",19.8770784495087,"DC","LRP1",50.8099301931866
"1066","Treg","APP",19.8770784495087,"CAF","LRP1",187.367443185829
"1069","Treg","APP",19.8770784495087,"M","LRP1",197.218428773723
"1071","Treg","APP",19.8770784495087,"Tumor","LRP1",15.28
"1072","Treg","APP",19.8770784495087,"Treg","LRP10",59.1874687554683
"1073","Treg","APP",19.8770784495087,"DC","LRP10",97.6033971280787
"1074","Treg","APP",19.8770784495087,"Endo","LRP10",138.584827040451
"1075","Treg","APP",19.8770784495087,"CAF","LRP10",195.134615543068
"1076","Treg","APP",19.8770784495087,"B","LRP10",52.4175912460476
"1077","Treg","APP",19.8770784495087,"CD8+ T","LRP10",45.3653051377811
"1078","Treg","APP",19.8770784495087,"M","LRP10",121.004993873749
"1079","Treg","APP",19.8770784495087,"NK","LRP10",57.9899923270292
"1081","Treg","APP",19.8770784495087,"Treg","NCSTN",41.9287894186498
"1082","Treg","APP",19.8770784495087,"DC","NCSTN",99.4414693462394
"1083","Treg","APP",19.8770784495087,"Endo","NCSTN",112.72774869791
"1084","Treg","APP",19.8770784495087,"CAF","NCSTN",141.492522438878
"1085","Treg","APP",19.8770784495087,"B","NCSTN",45.8226534874457
"1086","Treg","APP",19.8770784495087,"CD8+ T","NCSTN",34.7029942928352
"1087","Treg","APP",19.8770784495087,"M","NCSTN",116.334394699529
"1088","Treg","APP",19.8770784495087,"NK","NCSTN",41.6746968528197
"1089","Treg","APP",19.8770784495087,"Tumor","NCSTN",73.84
"1093","Treg","ITGB2",282.811722433756,"CAF","THY1",893.845801953288
"1099","Treg","ITGB2",282.811722433756,"Treg","CD226",43.7860168072105
"1100","Treg","ITGB2",282.811722433756,"DC","CD226",56.538877296451
"1104","Treg","ITGB2",282.811722433756,"CD8+ T","CD226",52.8606920220831
"1106","Treg","ITGB2",282.811722433756,"NK","CD226",85.9096749920666
"1108","Treg","ICAM1",12.8512105858581,"Treg","ITGAM",44.7755349643516
"1109","Treg","ICAM1",12.8512105858581,"DC","ITGAM",267.13242145596
"1112","Treg","ICAM1",12.8512105858581,"B","ITGAM",18.3913919435404
"1113","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGAM",29.43623456207
"1114","Treg","ICAM1",12.8512105858581,"M","ITGAM",290.445900409561
"1115","Treg","ICAM1",12.8512105858581,"NK","ITGAM",102.912770765958
"1117","Treg","ICAM1",12.8512105858581,"Treg","ITGB2",282.811722433756
"1118","Treg","ICAM1",12.8512105858581,"DC","ITGB2",763.886876233668
"1121","Treg","ICAM1",12.8512105858581,"B","ITGB2",189.151145444181
"1122","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGB2",484.035578170069
"1123","Treg","ICAM1",12.8512105858581,"M","ITGB2",1915.63221127245
"1124","Treg","ICAM1",12.8512105858581,"NK","ITGB2",748.727440585207
"1126","Treg","ICAM1",12.8512105858581,"Treg","ITGAL",151.273720910613
"1127","Treg","ICAM1",12.8512105858581,"DC","ITGAL",29.2329179641365
"1130","Treg","ICAM1",12.8512105858581,"B","ITGAL",27.9155194908464
"1131","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGAL",173.389226434602
"1132","Treg","ICAM1",12.8512105858581,"M","ITGAL",31.8177056866394
"1133","Treg","ICAM1",12.8512105858581,"NK","ITGAL",277.167575953148
"1135","Treg","ICAM1",12.8512105858581,"Treg","ITGB2",282.811722433756
"1136","Treg","ICAM1",12.8512105858581,"DC","ITGB2",763.886876233668
"1139","Treg","ICAM1",12.8512105858581,"B","ITGB2",189.151145444181
"1140","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGB2",484.035578170069
"1141","Treg","ICAM1",12.8512105858581,"M","ITGB2",1915.63221127245
"1142","Treg","ICAM1",12.8512105858581,"NK","ITGB2",748.727440585207
"1145","Treg","ICAM1",12.8512105858581,"DC","ITGAX",371.628850993782
"1148","Treg","ICAM1",12.8512105858581,"B","ITGAX",23.5376488378008
"1149","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGAX",11.7828852090313
"1150","Treg","ICAM1",12.8512105858581,"M","ITGAX",710.38424948515
"1151","Treg","ICAM1",12.8512105858581,"NK","ITGAX",71.8525231863729
"1153","Treg","ICAM1",12.8512105858581,"Treg","ITGB2",282.811722433756
"1154","Treg","ICAM1",12.8512105858581,"DC","ITGB2",763.886876233668
"1157","Treg","ICAM1",12.8512105858581,"B","ITGB2",189.151145444181
"1158","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGB2",484.035578170069
"1159","Treg","ICAM1",12.8512105858581,"M","ITGB2",1915.63221127245
"1160","Treg","ICAM1",12.8512105858581,"NK","ITGB2",748.727440585207
"1165","Treg","ICAM1",12.8512105858581,"CAF","EGFR",18.4430552574167
"1170","Treg","ICAM1",12.8512105858581,"Tumor","EGFR",28.82
"1171","Treg","ICAM1",12.8512105858581,"Treg","IL2RA",406.544190587166
"1175","Treg","ICAM1",12.8512105858581,"B","IL2RA",15.7195457282287
"1176","Treg","ICAM1",12.8512105858581,"CD8+ T","IL2RA",10.4450566254303
"1177","Treg","ICAM1",12.8512105858581,"M","IL2RA",11.5439957292703
"1178","Treg","ICAM1",12.8512105858581,"NK","IL2RA",10.0538666655475
"1180","Treg","ICAM1",12.8512105858581,"Treg","SPN",95.8528539681612
