"","DC","CD8","Treg","B","M1","M2","Endo","CAF","NK","Tumor"
"TCGA-CD-5799-01",0.00368634200887897,0,0,0.00358397434141502,0.0498401822627755,0.00547654708680078,0.0183916913988325,0.157864962245403,3.66409114987753e-06,0.761152636564744
"TCGA-CD-5800-01",0.0157280929038314,0.0180327678913247,0,0.00832617350375675,0.0345253632860123,0.0431666614881083,0.0201049666453412,0.0586816740215841,5.32972457212362e-09,0.801434294930317
"TCGA-CD-5801-01",0.0607985682120274,0.0876050298058079,0.013512688194239,0.00778560753966087,0.0465458589241526,0.0283046946719767,0.00620335024986995,0.0263581807320233,0.00285309834870887,0.720032923321533
"TCGA-CD-5803-01",0.140318119974411,0.0738806691334006,0,0.0422696305296382,0.0535429327642931,0.0509303033158017,0.0858975785165663,0.20569277390046,7.94560285648019e-09,0.347467983919826
"TCGA-CD-5804-01",0.0214028852594471,0.0076678260926581,0,0.00820146158090528,0.0650922277693269,0.0260140462851491,0.0455896980550053,0.142747263102808,0.00109014942439004,0.68219444243031
"TCGA-CD-5813-01",0.126927804631247,0.032369975194293,0,0.0364708830760056,0.0266575591948363,0.100213039534873,0.0942156828279307,0.29968440236912,0.000394096438525611,0.283066556733169
"TCGA-CD-8524-01",0.0354963567677192,0.0189378297879848,0.0236104697393472,0.00896072902367766,0.0435666386709618,0.0240845592992954,0.0375106091609202,0.145101200180235,6.11687875582438e-09,0.66273160125298
"TCGA-CD-8525-01",0.0266804934648654,0.027275000970754,0,0.0238941602604838,0.0518461158005194,0.0203298092640802,0.0246205659662283,0.0944269737841262,0.00241931721032524,0.728507563278618
"TCGA-CD-8526-01",0.0439372634889246,0.0124435768450598,0.0281797849444089,0.0232744696798218,0.0472764518134181,0.018060746090847,0.043864138612771,0.0415865316003901,1.20982361185027e-08,0.741377024826123
"TCGA-CD-8527-01",0.00754319141776583,0.0162079526096429,0.00470608475782782,0.0121878523052838,0.0250206630037097,0.0318232699335089,0.0113684983610202,0.0451489497447657,3.14144533195341e-09,0.84599353472503
"TCGA-CD-8528-01",0.0229134673042212,0,0,0.00146165228965792,0.0362458475655702,0.0495891761092463,0.0121807295487056,0.154584323821473,1.25214071962662e-08,0.723024790839718
"TCGA-CD-8529-01",0.086938465735387,0.0183578100852789,0.0436173585611629,0.0514287231016157,0.0535503056678203,0.0841875131350855,0.0746677280455493,0.122151472447021,6.95088728823876e-09,0.465100616270192
"TCGA-CD-8530-01",0.0372046329434848,0.00669027667244718,0,0.0157217176435088,0.0362878783786607,0.0513513849465569,0.107593996854321,0.080712013357735,6.11168927390237e-09,0.664438093091596
"TCGA-CD-8531-01",0.225433055185178,0,0,0.611880299186226,0.05453915992892,0,1.48958062358825e-07,0.108117494076615,1.61971525754906e-07,2.96806934723723e-05
"TCGA-CD-8532-01",0.0747148229002387,0.0239618468786039,0.0373679913573564,0.0702801280683309,0.0368530805012779,0.046945676877249,0.0248378675248412,0.0306438038808703,3.35613958355306e-09,0.654394778655092
"TCGA-CD-8533-01",0.031632547246764,0,0,0.00803338733858911,0.0129436087464643,0.0373824394790294,0.0279829225987212,0.0633497113543541,1.22012143491497e-09,0.818675382015956
"TCGA-CD-8534-01",0.0486583199193229,0.00558242601024572,0,0.018282270609791,0.0169249852229869,0.0429232084472929,0.050049441347293,0.022316507927315,9.7934432852936e-10,0.795262839536408
"TCGA-CD-8535-01",0.0120786453044149,0.00344183351194744,0.0326825237016652,0.00582067047015208,0.0179602333348834,0.0212232715332425,0.0149067246838578,0.136616695438259,1.01649085740237e-07,0.755269300372492
"TCGA-CD-8536-01",0.0342840506529833,0.0235496924170934,0,0.00297960881356372,0.0692052525758798,0.0150197040299585,0.00792239366529031,0.134184974769097,0.00212068510925645,0.710733637966878
"TCGA-CD-A486-01",0.0127944654863028,0.003121745071029,0,0.00993489550438631,0.0718300968514654,0.0185914857778378,0.0179353991750796,0.170602016064505,0.000361941215120777,0.694827954854273
"TCGA-CD-A487-01",0.00814429312345933,0.00240441944029972,0.00819927963550641,0.00645079137569111,0.0484381660386415,0.00148943297227582,0.0272092064845908,0.161949970944742,7.54300477108829e-05,0.735639009937082
"TCGA-CD-A489-01",0.0411036791540459,0.0147674987354993,0,0.0316346730194728,0.0328547975112436,0.0407191751238271,0.0506777874058741,0.0979366709063863,4.46919854327169e-09,0.690305713674452
"TCGA-CD-A48A-01",0.0118969618115606,0.00288144644059136,0.00799029878756199,0.00922205409561167,0.0204888542854395,0.0393119945689473,0.0122069283352343,0.0308654691212098,4.17644206960721e-09,0.865135988377401
"TCGA-CD-A48C-01",0.0252529511143042,0.0119737751001352,0,0.00869510917624788,0.0470157316474321,0.0115842605879438,0.0170973313974643,0.156641452804815,6.53543904982602e-08,0.721739322817267
"TCGA-CD-A4MG-01",0.0291111520769368,0,0,0.0247262253193303,0.0483882561465,0.0329379767390368,0.0229351716948438,0.255739494313521,9.29744914664665e-05,0.586068749218364
"TCGA-CD-A4MH-01",0.0188801642241837,0.0100457717385927,0,0.0141058686312065,0.0999715352468922,0,0.0133408356817166,0.051161987659927,2.30963542429045e-08,0.792493813721127
"TCGA-CD-A4MI-01",0.064808798931075,0.0439270247894178,0,0.0339306534850369,0.0665246419900245,0.051430590094458,0.0256762008276818,0.199998610560387,0.00441451428987743,0.509288965032041
"TCGA-CD-A4MJ-01",0.0129862414901042,0.00216471725069606,0.020913855021817,0.00404906976555946,0.073951991341786,0.0070304139066065,0.0153610737439665,0.236261024107387,0.000873122823848759,0.626408490548229
"TCGA-CG-4301-01",0.0539112276489894,0.000357021188473701,0.02188582417437,0.0149072278277471,0.0473530544283486,0.0529858945359609,0.0317035987709306,0.0740752035601865,5.18194113388719e-10,0.702820947346799
"TCGA-CG-4304-01",0.0403351173192153,0.00727892974554472,0.0348272744903712,0.0276509713352218,0.0564895370365056,0.0648321701352951,0.036795506624601,0.154265949092182,4.04628360326506e-09,0.57752454017478
"TCGA-CG-4305-01",0.0866883426942596,0.0266969285832945,0,0.0188088423340298,0.0681867361469987,0.0743749206544008,0.0199651722159757,0.110496567998606,0.000130658280268008,0.594651831092167
"TCGA-CG-4306-01",0.0450959873658255,0.00818482468479433,0,0.0169134084990969,0.0702791373786132,0.0397076068572697,0.0217967816737863,0.092313760754084,9.19322242868142e-09,0.705708483593308
"TCGA-CG-4436-01",0.0267833031699011,0.00482571685045,0.00628507948605329,0.00597810925510832,0.0718368284418736,0.0185399253068495,0.0128800506744993,0.0134740836917047,1.49342763070321e-10,0.839396902974217
"TCGA-CG-4437-01",0.0584167539705425,0.0212735460825708,0,0.0156650388268912,0.0938210325688478,0.0370836179386013,0.0132189010312971,0.107812868590457,0.00320604470489222,0.6495021962859
"TCGA-CG-4438-01",0.0502679695660498,0.0115802194482035,0.0230458782910176,0.0120701691465955,0.0459527234426535,0.049230945368493,0.0111595535684526,0.0191314788030587,0.00252381505718889,0.775037247308287
"TCGA-CG-4440-01",0.0240116501522024,0.00277329000739823,0,0.00617569387577476,0.0296595513599313,0.0299284512210879,0.0168587393371244,0.0346443780667023,0.00227203348304528,0.853676212496733
"TCGA-CG-4441-01",0.0142955010914769,0.00324246301581381,0,0.010385668888825,0.08248769926029,0.0247166140255545,0.0359670690066832,0.195746274751727,0.000559007099710084,0.63259970285992
"TCGA-CG-4442-01",0.0133894453385315,0,0.0132537841768382,0.0057851399611047,0.045198277519172,0.0117265662757988,0.015058127884117,0.0707082340907896,6.4795210734055e-09,0.824880418274127
"TCGA-CG-4443-01",0.00526204743708325,0,0.0671488003546516,0.00954114567257385,0.0100865423514946,0.0341654486847729,0.0476732632940402,0.0286379892745551,1.40485428236548e-10,0.797484762790343
"TCGA-CG-4444-01",0.0511599610366842,0.00354450335787969,0.0200560351336498,0.019101743359513,0.0264485690775837,0.0513211597023161,0.0336874149224689,0.0368641717643397,2.00252356386045e-09,0.757816439643041
"TCGA-CG-4449-01",0.0612306432013977,0.00101391026885711,0.0265756137023079,0.00768540370958789,0.0529629178460354,0.0630458674823667,0.0544946385955469,0.132199309167022,6.8505896658129e-09,0.600791689176288
"TCGA-CG-4460-01",0.0271525121890505,0.0169638062933791,0.013935971386078,0.0119789180276615,0.0209539639072576,0.0406503747317954,0.025602818684126,0.0227287537617386,2.25519595027732e-10,0.820032880793394
"TCGA-CG-4462-01",0.125220144653427,0.00229779272751645,0.027615412860299,0.0144799564812249,0.067808757212327,0.1188553010684,0.0893284614687506,0.307062122428147,9.47508167941476e-08,0.247331956349092
"TCGA-CG-4465-01",0.0390775383393366,0,0.0155693801020316,0.00257701657459471,0.101999966756227,0.0593610406103578,0.0178012999153713,0.103357271804547,0.00180761453248532,0.658448871365049
"TCGA-CG-4466-01",0.0040080577528431,0,0,0.00544943489363372,0.129901775762003,0,0.0148811269631552,0.0141349888940962,0.00127976342273222,0.830344852311537
"TCGA-CG-4469-01",0.0383105008549339,0,0.0142995393746827,0.00738849298497195,0.0374276556254712,0.0432153621105238,0.0254726749827436,0.0376188740092836,2.77176038259844e-09,0.796266897285629
"TCGA-CG-4472-01",0.136626009412934,0.00842537739582048,0.0168607828748886,0.0200381635904464,0.0323442653647957,0.0934455121799725,0.0299028498164678,0.0637265783969908,2.65325236187596e-10,0.598630460702359
"TCGA-CG-4474-01",0.0509152925018868,0.00769697026497344,0.0296389471041849,0.0276391811513124,0.0710463346129686,0.109593413661599,0.0156410846909526,0.0950895518447755,2.21790591146249e-09,0.592739221949441
"TCGA-CG-4475-01",0.0339673268912716,0,0,0.00396812894874858,0.0919800518959972,0.0299164044379199,0.0592623036341259,0.122186570818115,1.34203769567567e-09,0.658719212031784
"TCGA-CG-4476-01",0.0960191000161882,0.0118030108082266,0.0217562572345404,0.0247144816576541,0.0182479195214553,0.0880202618963746,0.0370125163807255,0.095498257034266,1.17405362316509e-08,0.606928183710033
"TCGA-CG-4477-01",0.0780764328422644,0.0152200606633175,0.054642800174149,0.022485360045507,0.0543525609133925,0.0467728462046897,0.0444815139154481,0.0341141581524295,0.00101872901401154,0.648835538074791
"TCGA-CG-5716-01",0.0410517110904944,0.00735045878339872,0,0.0523047470593199,0.0165003917809745,0.0358825609826665,0.0392286219325334,0.0155190599178568,1.7546964025533e-05,0.79214490148873
"TCGA-CG-5717-01",0.0740270834033543,0.011826431492058,0.0198022189712184,0.0253254664172644,0.0290341874805988,0.0338923282381806,0.0608513537778593,0.0150258060399645,3.20897509064271e-09,0.730215120970527
"TCGA-CG-5718-01",0.0156689191523494,0.00739343014962457,0,0.00460884915752244,0.094887255467484,0.057989325477607,0.0332723037057581,0.0604807427926129,0.00261604611172734,0.723083127985314
"TCGA-CG-5719-01",0.0344426828306166,0.00110575910980494,0.0149114350514394,0.017833740723617,0.0442009226608535,0.0438330839624684,0.0940184919724724,0.334325045085911,0.00144905242289671,0.41387978617992
"TCGA-CG-5720-01",0.0562009540632745,0.00534144844251196,0.0290163117246261,0.0147761881166063,0.0442150172638222,0.0529207050898314,0.0540465834477228,0.0411060948247623,2.09839120939522e-09,0.702376694928451
"TCGA-CG-5721-01",0.108608664593969,0.0589899767071238,0.0319759275086146,0.0414030638017865,0.110630480062276,0.0531733966437649,0.0167164046951516,0.0462095417241379,0.0146555425470992,0.517637001716076
"TCGA-CG-5722-01",0.0983898432564182,0.0386327115101092,0.0280313405025203,0.193117511761319,0.0231973831956215,0.0225062216739716,0.0313271830810248,0.0179876497865335,0.0121515557610544,0.534658599471427
"TCGA-CG-5723-01",0.090067013936748,0.0354398867571296,0,0.0101696497800319,0.1675758384988,0.00905061379011132,0.010272468722675,0.0329508255920207,0.0054964368260156,0.638977266096468
"TCGA-CG-5724-01",0.0510343005761658,0.00580168991823279,0,0.00758499028997183,0.0630443788220465,0.00904336840223699,0.0170493297791119,0.131495790611426,0.000354768052142615,0.714591383548665
"TCGA-CG-5725-01",0.0208849255918418,0.210820872242118,0,0,0.00623591955683543,0.0196143216028889,0.0305570921612779,0.0269887652831327,2.90984039014059e-09,0.684898100652065
"TCGA-CG-5726-01",0.0109265126596439,0,0.00215774594559292,0.00639148151457821,0.0415844822946941,0.0189674411156947,0.0139595964301701,0.0157423394942493,5.07118571343696e-10,0.890270400038258
"TCGA-CG-5732-01",0.047347925970223,0.0175718393986681,0.0185765989614884,0.0391685716425532,0.0413955068767343,0.0216863170734713,0.0230062221605879,0.0119472377219774,3.05517342355684e-09,0.779299777139123
"TCGA-CG-5734-01",0.0713282727220335,0.0109978747432326,0.0313521460035435,0.0306930439365348,0.063219951086226,0.0364435843478184,0.0374128224844224,0.0265681235498433,0.00368720458431663,0.688296976542029
"TCGA-D7-5577-01",0.0802138819020184,0.0387978122278173,0,0.00589655810950352,0.0551059367348847,0.0491260672504143,0.00792085127168137,0.0320795249591788,0.00589356445517646,0.724965803089325
"TCGA-D7-5578-01",0.0396079968184327,0.0101116197922024,0.0193385246121831,0.0248844379462569,0.0395490399172596,0.0544626255997862,0.0491270468517121,0.0581397185525183,0.00135529881049252,0.703423691099156
"TCGA-D7-6518-01",0.0513722430809527,0.00281156158097898,0.0218958453395317,0.0156830732541663,0.0347983528318744,0.0482525438457309,0.100498566644764,0.112889115061063,0.00144823317470305,0.610350465186235
"TCGA-D7-6519-01",0.0249616945926379,0.0117897944994803,0.0117194297306773,0.00912644537636543,0.028840786284649,0.024931437256125,0.0146999512518624,0.0848929022506064,0.00266505812417807,0.786372500633418
"TCGA-D7-6520-01",0.0189766082496762,0,0.017254839353277,0.0103274155685976,0.0509828852866231,0.0298167991654632,0.0250609514752975,0.155456540694997,4.47943635870845e-08,0.692123915411705
"TCGA-D7-6521-01",0.0385986800213127,0.0211163146851371,0.018594600025965,0.0282052325113696,0.0387386340788156,0.0487982958160876,0.0500524662547924,0.147418756466419,3.03891200945992e-08,0.608476989750981
"TCGA-D7-6522-01",0.187784031771796,0.0354209721922335,0.0439605131387058,0.10965255420014,0.0440146661778077,0.0934606587193527,0.0771713957380381,0.166357419735247,0.000250511546282514,0.241927276780397
"TCGA-D7-6524-01",0.0677683181459833,0.00220329828952957,0.0191262855051605,0.0103528207158414,0.0988234751668049,0.0286940817298472,0.0875115591373132,0.284027698386147,3.65194374594584e-05,0.401455943485913
"TCGA-D7-6525-01",0.0487254996425228,0.00382309451211631,0.00648311778866616,0.00548182870258138,0.0584066764507551,0.0190499090110482,0.0121937140296159,0.127918994086693,0.00151175935602481,0.716405406419977
"TCGA-D7-6526-01",0.0136571453948424,0.000221191061573737,0.00799726927608646,0.00963431303089026,0.0186710517841335,0.0231156823642141,0.0251706092537247,0.0391992962798474,3.27367308693943e-10,0.86233344122732
"TCGA-D7-6527-01",0.025143590393222,0.00240184872686931,0.0112932226792401,0.00622031313751054,0.0219698779242346,0.0254168312024943,0.0360079747261699,0.0248908355165157,1.5111540028174e-09,0.84665550418259
"TCGA-D7-6528-01",0,0,0.00683188982138884,0.00707671029208421,0.0321594297851855,0.00377257723166431,0.0188266796257476,0.0723979685965345,0.000931808810271428,0.858002935837124
"TCGA-D7-6815-01",0.022280306979752,0.00399868783968387,0.0151157299260313,0.0109684587522931,0.0204906272461496,0.0612586897164652,0.0249723939277608,0.118732221774828,1.29591186914436e-08,0.722182870877918
"TCGA-D7-6817-01",0.0457563954040647,0.00511840163035265,0.0159109461566883,0.0455729638261662,0.031009286015619,0.0299017989999181,0.0389523388707916,0.0396708183929005,2.62906130501805e-10,0.748107050440593
"TCGA-D7-6818-01",0.0616360346900321,0,0,0.00760572208712493,0.0322363948515353,0.0898672510378409,0.0613925029848903,0.346292592667339,3.05594274584121e-05,0.400938942253779
"TCGA-D7-6820-01",0.0400078813093202,0.000274770663219141,0,0,0.0733625524303979,0.0118419430942876,0.0348591779124983,0.0319103504332715,9.89371041236155e-09,0.807743314263295
"TCGA-D7-6822-01",0.0392352236250586,0.0789119975618209,0,0.00263104792236712,0.0234764824411172,0.0238869047463078,0.0257929000437556,0.0672648715421731,1.00535278149063e-08,0.738800562063872
"TCGA-D7-8570-01",0.146543912297899,0.0177455622068012,0.0386517270030653,0.0242963961759909,0.0806871083636378,0.0723937986987808,0.00979454013904101,0.130601291352314,0.00608623584178134,0.473199427920689
"TCGA-D7-8572-01",0.0437088275986161,0.0215452272876654,0,0.00951306808094331,0.0891801516084014,0.0379102932636639,0.0329670975201933,0.350030162847591,8.1464226645696e-07,0.41514435715066
"TCGA-D7-8573-01",0.0102396776157155,0.000521850372846178,0.0128645616554122,0.00587849033945896,0.0374240572829379,0.00464568698469724,0.0162849456766966,0.032463147968061,2.3505500387483e-09,0.879677579753624
"TCGA-D7-8574-01",0.0829115978464864,0.0554070296963798,0,0.174155898284467,0.0140795874738238,0.0931514941576299,0.0643409674564083,0.247996811728154,2.20703475156334e-09,0.267956611149616
"TCGA-D7-8575-01",0.0689581817677509,0.00528977394668941,0.017924701087123,0.028392363396618,0.0348368927222207,0.070478386375585,0.0236361469895143,0.019399443266688,2.8086425832394e-10,0.731084110166946
"TCGA-D7-8576-01",0.0364399106944755,0,0,0.0162026350047097,0.0167647736958474,0.0513812284878123,0.0563119354561655,0.0523583435198686,9.79620500868617e-10,0.7705411721615
"TCGA-D7-8578-01",0.0236590569076926,0.015913378286424,0.0164762633214084,0.026320293494631,0.089861362411458,0.0121113280242096,0.0291132604011432,0.473920276709166,9.66347562775167e-07,0.312623814096305
"TCGA-D7-8579-01",0.0729636912655588,0.0046828977016779,0,0.0192640769908951,0.0333688610859466,0.0494824040442124,0.0799389651091756,0.0915302193326876,3.28344969741687e-09,0.648768881186396
"TCGA-D7-A4YT-01",0.0159869410556754,0,0,0.0099057751070396,0.072199197342872,0.00972565356146065,0.026647121815252,0.0890794180870609,4.5722498977368e-09,0.77645588845839
"TCGA-D7-A4YU-01",0.0915127175009485,0.0340183510405166,0,0.0537068317642688,0.0530241413394378,0.0662607219933632,0.039221869004407,0.0416441254635583,0.00205638288680043,0.618554859006699
"TCGA-D7-A4YV-01",0.0732269297981724,0.070543733943744,0,0.0268714571299826,0.0318331976934011,0.0566649952669501,0.0451175064771206,0.0739456563822549,9.11013673832714e-10,0.621796522397361
"TCGA-D7-A4YX-01",0.0422403325380987,0.0301157805765001,0.0173409342377963,0.0166243293268567,0.114216142037387,0.0111343375519814,0.0129280360177361,0.0330848222237269,0.00078885753111938,0.721526427958797
"TCGA-D7-A4YY-01",0.0338193011907718,0.00908873232281584,0.0171525564498433,0.0615864808118409,0.0621366249464841,0.0458227109307143,0.00710768693427644,0.149302404160877,1.42312906798721e-07,0.613983359939469
"TCGA-D7-A4Z0-01",0.0611949500852908,0.00314214566133165,0,0.0458999430005367,0.0690595454299221,0.0553947804255151,0.127810634842523,0.0496878781816118,1.637263097802e-07,0.587809958646959
"TCGA-D7-A6EV-01",0.0175417925458666,0,0.0111923409016316,0.00881473825465013,0.0806185136443653,0.00841425208709184,0.0133902476924978,0.0672032184603619,1.03409840671441e-08,0.792824886072551
"TCGA-D7-A6EX-01",0.0139058890270582,0,0.0445505393982556,0.00893019187244384,0,0.0122090922341357,0.052912946899009,0.0609278422597702,6.51103809562662e-08,0.806563433198947
"TCGA-D7-A6EY-01",0.0596173004616052,0.0248980549533638,0.034848190060359,0.0667306150694443,0.0973370746384011,0.0221682962545212,0.0292906995337214,0.0590211282083559,0.00067327423358697,0.605415366586641
"TCGA-D7-A6EZ-01",0.0811269059515356,0.0233596524709903,0.0300732242665265,0.00497312053640891,0.0945893216272619,0.0233900065231033,0.0164311221061522,0.0959331684611573,0.00324269842983724,0.626880779627027
"TCGA-D7-A6F0-01",0.0515159831652977,0.0188510633859249,0.0147540426624134,0.00890760150943181,0.0175841624727078,0.0340993954273089,0.0260994720816282,0.0369989907888478,0.00110232329752179,0.790086965208918
"TCGA-D7-A6F2-01",0.041929752443972,0.0165020225740638,0.0199626447900624,0.0112181750312921,0.0174310395392029,0.0441120404974783,0.0259168577989883,0.058168112577762,0.00110110842051073,0.763658246326667
"TCGA-D7-A747-01",0.0408030252367948,0.0121456901753246,0.0181592540924748,0.0494077403781618,0.0168352168446481,0.0512336119456916,0.0345391369969362,0.073599845090751,1.2373745715666e-09,0.703276478001843
"TCGA-D7-A748-01",0.0792747081712208,0.000628823105716176,0.0174808778362288,0.0117231925162931,0.0438595855141224,0.11857630796872,0.0170717845724627,0.319880224062917,0.000181274795692791,0.391323221456626
"TCGA-D7-A74A-01",0.0227143014250494,0.00400627204549925,0.00708446183688247,0.00721749952354395,0.0118496035614241,0.0169351594639395,0.00789439797957008,0.00580443276863719,1.87098771489107e-11,0.916493871376744
"TCGA-EQ-8122-01",0.0162172257987912,0,0,0.00547200642053141,0.0410810231406893,0.0273819158426838,0.0534304381589493,0.10118439783947,1.12598773417462e-09,0.755232991672897
"TCGA-EQ-A4SO-01",0.00523870596200983,0,0.00459153439448997,0.0136905248597619,0.0198187854108899,0.0232607417673059,0.0181695691267782,0.0137180914772732,1.48585012757554e-11,0.901512046986633
"TCGA-F1-6177-01",0.0361056143524762,0,0.010209932016525,0.00578947224060124,0.0555646296239277,0.02967602154224,0.0141459179355573,0.0609740622702171,0.00014398837165953,0.787390361646796
"TCGA-F1-6874-01",0.029748453358007,0.0107556916518001,0.0275791229337243,0.0100640314290713,0.0919829769947599,0.0254383257440901,0.0838642530277501,0.177262357025332,0.00114041812296441,0.5421643697125
"TCGA-F1-6875-01",0.000849775053920414,0.0302891363173959,0.123558993616807,0,0.0266717635183826,0.0079752931312926,0.0277889511824717,0.0539174520236298,2.52472111603461e-08,0.728948609908889
"TCGA-F1-A448-01",0.0589330173806532,0.00377048692633913,0.0301027213925074,0.0302880078854366,0.103943502822644,0.0252660584909559,0.0585172194027183,0.102959294328218,2.52962050394755e-05,0.586194395165489
"TCGA-F1-A72C-01",0.0148661235371576,0.00819767639048966,0.0165741073087494,0.0173514936144241,0.0881076271810626,0.0154874215174971,0.02055985686235,0.170177411280632,0.00214285692191006,0.646535425385727
"TCGA-FP-7735-01",0.0200685584126191,0.00546031748132415,0,0.0318333819413132,0.019486396430294,0.0373275984255306,0.0555837849235029,0.0445345164624228,8.11598326676317e-11,0.785705445841833
"TCGA-FP-7829-01",0.0417835259088684,0,0,0.0045137178332894,0.0350930050086931,0.0331035864007783,0.0338493668962739,0.197445021412512,1.25820661767129e-07,0.654211650718923
"TCGA-FP-7916-01",0.072420599972831,0.056059360306861,0,0.0418733717079644,0.0764014542824631,0.0696816903091211,0.0443260129898035,0.0692916126544146,0.0019472771257334,0.567998620650808
"TCGA-FP-7998-01",0.122658756945182,0.146060660703919,0.0406400438615677,0.0247423483359855,0.0821380622877374,0.0848953487861346,0.0478636625825239,0.0630178900758259,7.96373913171243e-09,0.387983218457384
"TCGA-FP-8099-01",0.0129239027711844,0,0.0218858880583495,0.01228962592472,0.0731941898421265,0.0273181860366123,0.0216150319728075,0.147340604100925,9.09282439456266e-09,0.68343256220045
"TCGA-FP-8209-01",0.126904760671742,0.0483481985168517,0,0.102123075092457,0.0213868189586373,0.0918483986535987,0.0989178195405903,0.118558387122576,3.6687593712571e-09,0.391912537774787
"TCGA-FP-8210-01",0.134290500958887,0.0404290770597573,0,0.100869713718432,0.0221096022717101,0.0692393644080303,0.0910146198867881,0.194298019751956,7.90618232611726e-09,0.347749094038256
"TCGA-FP-8211-01",0.0165569284065585,0.0175465462499084,0,0.0143488922464563,0.0800595638788001,0.00367153314828584,0.0213225336678305,0.0255288526786165,1.90288098993909e-09,0.820965147820663
"TCGA-FP-8631-01",0.00609609954256001,0,0,0.0198438077416702,0.083644956832066,0.00446040020122439,0.0285107479959066,0.114723661239646,4.23121693212023e-08,0.742720284134757
"TCGA-FP-A4BE-01",0.0586372704445426,0.022836525828904,0.043191779307602,0.00945945561975436,0.0687899970436066,0.0690955261897653,0.0125850643338799,0.0532097547342226,0.000519303190552475,0.66167532330717
"TCGA-FP-A4BF-01",0.0801087241069076,0.0412313838097413,0.0401142094284325,0.0125132360895538,0.0497814285277199,0.0894630540678911,0.00879723322007865,0.226550352060186,0.0279155367368232,0.423524841952666
"TCGA-FP-A8CX-01",0.0249688016783186,0.00352131192416549,0.0115239042869221,0.013398232784233,0.0235038351778712,0.0304942001721079,0.0302490552689157,0.0302717647456425,9.65560792330876e-10,0.832068892996263
"TCGA-FP-A9TM-01",0.0372878124183204,0.00483431100250929,0.0256870492812665,0.145518273706646,0.0301108857048784,0.0317255872938145,0.0299444521006895,0.014205619731322,8.71224771438378e-11,0.680686008673431
"TCGA-HF-7131-01",0.0243321423933315,0.00784829260145891,0.0199639220782326,0.0182381947642081,0.0305552055430644,0.0306938340146505,0.052624865818786,0.0446207418794945,1.98760025676114e-10,0.771122800708014
"TCGA-HF-7132-01",0.0656322663412894,0.0213884447639761,0.0364284683909697,0.0316109138897641,0.0508462912263328,0.0534099181656841,0.0315559781837901,0.0645516718691483,1.06504782139989e-09,0.644576046103998
"TCGA-HF-7133-01",0.0850604270180126,0.0156255916274139,0.0204362631162667,0.0154214180433735,0.0451773360081558,0.0364718059964316,0.0332131481663651,0.0462195634635404,1.43092014258964e-10,0.702374446417348
"TCGA-HF-7134-01",0.0127767632136735,0,0.0123884851928808,0.0152323766603644,0.062313781661006,0.0404053785253219,0.067829568616831,0.0385711809615373,2.30106684587494e-08,0.750482442157717
"TCGA-HF-7136-01",0.0158407747232799,0.00440364604822047,0.0205903579109476,0.00692052796341037,0.0430643309846972,0.0277513552748424,0.0271416579080701,0.154344659193528,1.12356332931151e-09,0.699942688869441
"TCGA-HF-A5NB-01",0.00719379481834678,0.00704339072143239,0.00600220584747776,0.0109788865209207,0.0540895947614955,0.024153730008383,0.00970158525361424,0.0361544203789767,2.60904844992046e-09,0.844682389080304
"TCGA-HJ-7597-01",0.00937325089033841,0.0325476172985731,0.0166963053364788,0.0214612526940242,0.0992285422156178,0.0102839510375127,0.0275246645367318,0.0422289558152982,0.00331597298422996,0.737339487191195
"TCGA-HU-8238-01",0.0261150001107678,0.00564451814848112,0.0167636454459511,0.0192451276550009,0.037586094989737,0.0400135908381049,0.0413126069170463,0.0265737402807149,1.98636977734264e-11,0.786745675594332
"TCGA-HU-8243-01",0.0128795999684442,0,0,0.0144060618754176,0.0894259151942865,0.00405207116229695,0.0369153272089704,0.0364713557148254,2.36863305481763e-09,0.805849666507126
"TCGA-HU-8244-01",0.00266000869211854,0,0.00143206117993975,0.0089935551580161,0.0109843415095527,0.0304293942066837,0.0161187398860006,0.0041250050264816,3.01056141037799e-11,0.925256894311101
"TCGA-HU-8249-01",0.0178196508846355,0.0110459851665834,0,0.00715450077677719,0.0324165214593725,0.0525348781349719,0.0313660613168281,0.0462164966259968,0.00279741086154722,0.798648494773287
"TCGA-HU-8602-01",0.0682458182468453,0.00940474661311896,0.0378061559967344,0.00456635576425745,0.131532628966098,0.0107969744853348,0.0331296279175005,0.0727566714323656,0.000462940096878011,0.631298080480867
"TCGA-HU-8604-01",0.0442393241720979,0.0385725918783899,0,0.0107109789692524,0.0571225453285848,0.0442066081394644,0.0315925094135782,0.139051107472002,0.0102114553821306,0.6242928792445
"TCGA-HU-8608-01",0.103523607533374,0.0626515521987505,0.0721713128931432,0.0230070042901055,0.159494970256621,0.028614231564064,0.0436188194720236,0.0526042775417645,0.000662075461625401,0.453652148788528
"TCGA-HU-8610-01",0.0907156531405836,0.000494249963339512,0.0753182109256655,0.0122242975985787,0.112663908013243,0.0137827040476069,0.081645719795471,0.114405714849543,0.0022920159819017,0.496457525684067
"TCGA-HU-A4G2-01",0.0266642444600551,0.0124209571817772,0,0.0102961522324159,0.0232017526927563,0.0231741174995918,0.0587474488792185,0.0459764436861349,8.22090316869135e-05,0.799436674336363
"TCGA-HU-A4G3-01",0.0115671369058736,0,0.00618783699154653,0.0126539680731125,0.0361677241901991,0.0257706598646185,0.03590499504362,0.0362321132765284,1.02805879832013e-09,0.835515564626443
