"","Sender","Ligand","Expr_Ligand","Receiver","Receptor","Expr_Receptor"
"3","Treg","ITGB1BP1",25.7591255336173,"Endo","ITGB3",19.8048287246891
"7","Treg","ITGB1BP1",25.7591255336173,"M","ITGB3",18.5267742327489
"10","Treg","ITGB1BP1",25.7591255336173,"Treg","ITGB2",282.811722433756
"11","Treg","ITGB1BP1",25.7591255336173,"DC","ITGB2",763.886876233668
"14","Treg","ITGB1BP1",25.7591255336173,"B","ITGB2",189.151145444181
"15","Treg","ITGB1BP1",25.7591255336173,"CD8+ T","ITGB2",484.035578170069
"16","Treg","ITGB1BP1",25.7591255336173,"M","ITGB2",1915.63221127245
"17","Treg","ITGB1BP1",25.7591255336173,"NK","ITGB2",748.727440585207
"19","Treg","ITGB1BP1",25.7591255336173,"Treg","ITGB1",93.8946746128489
"20","Treg","ITGB1BP1",25.7591255336173,"DC","ITGB1",147.77848231565
"21","Treg","ITGB1BP1",25.7591255336173,"Endo","ITGB1",538.151335998271
"22","Treg","ITGB1BP1",25.7591255336173,"CAF","ITGB1",716.95231944345
"23","Treg","ITGB1BP1",25.7591255336173,"B","ITGB1",100.290508266479
"24","Treg","ITGB1BP1",25.7591255336173,"CD8+ T","ITGB1",164.32662675774
"25","Treg","ITGB1BP1",25.7591255336173,"M","ITGB1",237.941010295652
"26","Treg","ITGB1BP1",25.7591255336173,"NK","ITGB1",155.783418927051
"27","Treg","ITGB1BP1",25.7591255336173,"Tumor","ITGB1",383.31
"36","Treg","ITGB1BP1",25.7591255336173,"Tumor","ITGB4",45.9
"39","Treg","ITGB1BP1",25.7591255336173,"Endo","ITGB5",39.5135533304485
"40","Treg","ITGB1BP1",25.7591255336173,"CAF","ITGB5",137.211850107591
"43","Treg","ITGB1BP1",25.7591255336173,"M","ITGB5",61.5934850679697
"45","Treg","ITGB1BP1",25.7591255336173,"Tumor","ITGB5",91.61
"46","Treg","ITGB1BP1",25.7591255336173,"Treg","ITGB7",160.611358506652
"47","Treg","ITGB1BP1",25.7591255336173,"DC","ITGB7",13.4017377436299
"50","Treg","ITGB1BP1",25.7591255336173,"B","ITGB7",78.8995106841952
"51","Treg","ITGB1BP1",25.7591255336173,"CD8+ T","ITGB7",100.850366419692
"53","Treg","ITGB1BP1",25.7591255336173,"NK","ITGB7",102.841773928062
"63","Treg","EPHB6",18.8185392160363,"Tumor","EFNB2",11.42
"66","Treg","EPHB6",18.8185392160363,"Endo","EFNB1",68.2850647201057
"67","Treg","EPHB6",18.8185392160363,"CAF","EFNB1",35.1939190553763
"217","Treg","ICOSLG",18.6467288323074,"Treg","CD28",204.584852291048
"222","Treg","ICOSLG",18.6467288323074,"CD8+ T","CD28",95.404156786289
"224","Treg","ICOSLG",18.6467288323074,"NK","CD28",49.4771901131594
"226","Treg","ICOSLG",18.6467288323074,"Treg","CTLA4",423.810885793283
"231","Treg","ICOSLG",18.6467288323074,"CD8+ T","CTLA4",20.4753951099946
"233","Treg","ICOSLG",18.6467288323074,"NK","CTLA4",18.3357447787393
"235","Treg","ICOSLG",18.6467288323074,"Treg","ICOS",211.698819695628
"240","Treg","ICOSLG",18.6467288323074,"CD8+ T","ICOS",81.8270992174812
"242","Treg","ICOSLG",18.6467288323074,"NK","ICOS",94.485946593433
"463","Treg","ITGB2",282.811722433756,"CAF","THY1",893.845801953288
"469","Treg","ITGB2",282.811722433756,"Treg","ICAM1",12.8512105858581
"470","Treg","ITGB2",282.811722433756,"DC","ICAM1",222.828272683733
"471","Treg","ITGB2",282.811722433756,"Endo","ICAM1",159.13241554387
"472","Treg","ITGB2",282.811722433756,"CAF","ICAM1",250.07263850869
"473","Treg","ITGB2",282.811722433756,"B","ICAM1",36.4623326667449
"474","Treg","ITGB2",282.811722433756,"CD8+ T","ICAM1",19.3174641683161
"475","Treg","ITGB2",282.811722433756,"M","ICAM1",193.052970885523
"476","Treg","ITGB2",282.811722433756,"NK","ICAM1",104.493475955329
"477","Treg","ITGB2",282.811722433756,"Tumor","ICAM1",10.25
"478","Treg","ITGB2",282.811722433756,"Treg","ICAM2",173.579077088533
"480","Treg","ITGB2",282.811722433756,"Endo","ICAM2",348.977615406943
"482","Treg","ITGB2",282.811722433756,"B","ICAM2",92.8733647805025
"483","Treg","ITGB2",282.811722433756,"CD8+ T","ICAM2",86.5395171778127
"485","Treg","ITGB2",282.811722433756,"NK","ICAM2",39.3139500896926
"487","Treg","ITGB2",282.811722433756,"Treg","ICAM3",187.311791556025
"488","Treg","ITGB2",282.811722433756,"DC","ICAM3",29.7337250237078
"491","Treg","ITGB2",282.811722433756,"B","ICAM3",154.980857723292
"492","Treg","ITGB2",282.811722433756,"CD8+ T","ICAM3",176.719433352688
"494","Treg","ITGB2",282.811722433756,"NK","ICAM3",133.516706728629
"496","Treg","ITGB2",282.811722433756,"Treg","CD226",43.7860168072105
"497","Treg","ITGB2",282.811722433756,"DC","CD226",56.538877296451
"501","Treg","ITGB2",282.811722433756,"CD8+ T","CD226",52.8606920220831
"503","Treg","ITGB2",282.811722433756,"NK","CD226",85.9096749920666
"508","Treg","ICAM1",12.8512105858581,"CAF","EGFR",18.4430552574167
"513","Treg","ICAM1",12.8512105858581,"Tumor","EGFR",28.82
"514","Treg","ICAM1",12.8512105858581,"Treg","IL2RA",406.544190587166
"518","Treg","ICAM1",12.8512105858581,"B","IL2RA",15.7195457282287
"519","Treg","ICAM1",12.8512105858581,"CD8+ T","IL2RA",10.4450566254303
"520","Treg","ICAM1",12.8512105858581,"M","IL2RA",11.5439957292703
"521","Treg","ICAM1",12.8512105858581,"NK","IL2RA",10.0538666655475
"523","Treg","ICAM1",12.8512105858581,"Treg","ITGB2",282.811722433756
"524","Treg","ICAM1",12.8512105858581,"DC","ITGB2",763.886876233668
"527","Treg","ICAM1",12.8512105858581,"B","ITGB2",189.151145444181
"528","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGB2",484.035578170069
"529","Treg","ICAM1",12.8512105858581,"M","ITGB2",1915.63221127245
"530","Treg","ICAM1",12.8512105858581,"NK","ITGB2",748.727440585207
"532","Treg","ICAM1",12.8512105858581,"Treg","ITGAM",44.7755349643516
"533","Treg","ICAM1",12.8512105858581,"DC","ITGAM",267.13242145596
"536","Treg","ICAM1",12.8512105858581,"B","ITGAM",18.3913919435404
"537","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGAM",29.43623456207
"538","Treg","ICAM1",12.8512105858581,"M","ITGAM",290.445900409561
"539","Treg","ICAM1",12.8512105858581,"NK","ITGAM",102.912770765958
"541","Treg","ICAM1",12.8512105858581,"Treg","SPN",95.8528539681612
"542","Treg","ICAM1",12.8512105858581,"DC","SPN",351.103891523261
"546","Treg","ICAM1",12.8512105858581,"CD8+ T","SPN",133.948715447848
"547","Treg","ICAM1",12.8512105858581,"M","SPN",132.52128432483
"548","Treg","ICAM1",12.8512105858581,"NK","SPN",234.317484793603
"550","Treg","ICAM1",12.8512105858581,"Treg","ITGAL",151.273720910613
"551","Treg","ICAM1",12.8512105858581,"DC","ITGAL",29.2329179641365
"554","Treg","ICAM1",12.8512105858581,"B","ITGAL",27.9155194908464
"555","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGAL",173.389226434602
"556","Treg","ICAM1",12.8512105858581,"M","ITGAL",31.8177056866394
"557","Treg","ICAM1",12.8512105858581,"NK","ITGAL",277.167575953148
"560","Treg","ICAM1",12.8512105858581,"DC","ITGAX",371.628850993782
"563","Treg","ICAM1",12.8512105858581,"B","ITGAX",23.5376488378008
"564","Treg","ICAM1",12.8512105858581,"CD8+ T","ITGAX",11.7828852090313
"565","Treg","ICAM1",12.8512105858581,"M","ITGAX",710.38424948515
"566","Treg","ICAM1",12.8512105858581,"NK","ITGAX",71.8525231863729
"568","Treg","ICAM1",12.8512105858581,"Treg","IL2RG",554.008361319449
"569","Treg","ICAM1",12.8512105858581,"DC","IL2RG",162.908207384332
"572","Treg","ICAM1",12.8512105858581,"B","IL2RG",345.159685245804
"573","Treg","ICAM1",12.8512105858581,"CD8+ T","IL2RG",481.988671096295
"574","Treg","ICAM1",12.8512105858581,"M","IL2RG",242.433744944126
"575","Treg","ICAM1",12.8512105858581,"NK","IL2RG",476.184756726037
"580","Treg","ITGB1",93.8946746128489,"CAF","VCAM1",30.0937253590923
"586","Treg","CD2",330.648518499158,"Treg","CD48",636.097357268278
"587","Treg","CD2",330.648518499158,"DC","CD48",101.072541770706
"590","Treg","CD2",330.648518499158,"B","CD48",699.904765477028
"591","Treg","CD2",330.648518499158,"CD8+ T","CD48",895.515651076901
"592","Treg","CD2",330.648518499158,"M","CD48",247.425406280168
"593","Treg","CD2",330.648518499158,"NK","CD48",346.743112322273
"820","Treg","PTPRC",823.770593352019,"Treg","CD4",169.066860667762
"821","Treg","PTPRC",823.770593352019,"DC","CD4",242.628560028059
"825","Treg","PTPRC",823.770593352019,"CD8+ T","CD4",50.2230956865619
"826","Treg","PTPRC",823.770593352019,"M","CD4",234.001784361249
"827","Treg","PTPRC",823.770593352019,"NK","CD4",37.3251683929287
"833","Treg","PTPRC",823.770593352019,"B","CD22",334.508602408213
"838","Treg","PTPRC",823.770593352019,"Treg","CD247",251.009962143406
"843","Treg","PTPRC",823.770593352019,"CD8+ T","CD247",230.372844031432
"845","Treg","PTPRC",823.770593352019,"NK","CD247",469.591623634925
"847","Treg","CD48",636.097357268278,"Treg","CD2",330.648518499158
"852","Treg","CD48",636.097357268278,"CD8+ T","CD2",346.68978581247
"854","Treg","CD48",636.097357268278,"NK","CD2",114.183145745863
"861","Treg","CD48",636.097357268278,"CD8+ T","CD244",23.7921798565023
"863","Treg","CD48",636.097357268278,"NK","CD244",46.0080670825719
"901","Treg","CD28",204.584852291048,"Treg","CD4",169.066860667762
"902","Treg","CD28",204.584852291048,"DC","CD4",242.628560028059
"906","Treg","CD28",204.584852291048,"CD8+ T","CD4",50.2230956865619
"907","Treg","CD28",204.584852291048,"M","CD4",234.001784361249
"908","Treg","CD28",204.584852291048,"NK","CD4",37.3251683929287
"910","Treg","CD28",204.584852291048,"Treg","CD247",251.009962143406
"915","Treg","CD28",204.584852291048,"CD8+ T","CD247",230.372844031432
"917","Treg","CD28",204.584852291048,"NK","CD247",469.591623634925
"919","Treg","CD28",204.584852291048,"Treg","CD80",19.1527290907086
"920","Treg","CD28",204.584852291048,"DC","CD80",26.529877188573
"923","Treg","CD28",204.584852291048,"B","CD80",16.2684606573514
"925","Treg","CD28",204.584852291048,"M","CD80",16.5359439252558
"929","Treg","CD28",204.584852291048,"DC","CD86",126.637087151484
"932","Treg","CD28",204.584852291048,"B","CD86",54.9220221039585
"934","Treg","CD28",204.584852291048,"M","CD86",134.311380380187
"1000","Treg","ITGAM",44.7755349643516,"Treg","ICAM1",12.8512105858581
"1001","Treg","ITGAM",44.7755349643516,"DC","ICAM1",222.828272683733
"1002","Treg","ITGAM",44.7755349643516,"Endo","ICAM1",159.13241554387
"1003","Treg","ITGAM",44.7755349643516,"CAF","ICAM1",250.07263850869
"1004","Treg","ITGAM",44.7755349643516,"B","ICAM1",36.4623326667449
"1005","Treg","ITGAM",44.7755349643516,"CD8+ T","ICAM1",19.3174641683161
"1006","Treg","ITGAM",44.7755349643516,"M","ICAM1",193.052970885523
"1007","Treg","ITGAM",44.7755349643516,"NK","ICAM1",104.493475955329
"1008","Treg","ITGAM",44.7755349643516,"Tumor","ICAM1",10.25
"1153","Treg","ICAM2",173.579077088533,"Treg","ITGB2",282.811722433756
"1154","Treg","ICAM2",173.579077088533,"DC","ITGB2",763.886876233668
"1157","Treg","ICAM2",173.579077088533,"B","ITGB2",189.151145444181
"1158","Treg","ICAM2",173.579077088533,"CD8+ T","ITGB2",484.035578170069
"1159","Treg","ICAM2",173.579077088533,"M","ITGB2",1915.63221127245
"1160","Treg","ICAM2",173.579077088533,"NK","ITGB2",748.727440585207
"1162","Treg","ICAM2",173.579077088533,"Treg","ITGAM",44.7755349643516
"1163","Treg","ICAM2",173.579077088533,"DC","ITGAM",267.13242145596
"1166","Treg","ICAM2",173.579077088533,"B","ITGAM",18.3913919435404
"1167","Treg","ICAM2",173.579077088533,"CD8+ T","ITGAM",29.43623456207
"1168","Treg","ICAM2",173.579077088533,"M","ITGAM",290.445900409561
"1169","Treg","ICAM2",173.579077088533,"NK","ITGAM",102.912770765958
"1171","Treg","ICAM2",173.579077088533,"Treg","ITGAL",151.273720910613
"1172","Treg","ICAM2",173.579077088533,"DC","ITGAL",29.2329179641365
"1175","Treg","ICAM2",173.579077088533,"B","ITGAL",27.9155194908464
"1176","Treg","ICAM2",173.579077088533,"CD8+ T","ITGAL",173.389226434602
"1177","Treg","ICAM2",173.579077088533,"M","ITGAL",31.8177056866394
"1178","Treg","ICAM2",173.579077088533,"NK","ITGAL",277.167575953148
"1255","Treg","ITGA4",166.745596921686,"CAF","VCAM1",30.0937253590923
"1264","Treg","CEACAM1",21.3379927344096,"CAF","EGFR",18.4430552574167
"1269","Treg","CEACAM1",21.3379927344096,"Tumor","EGFR",28.82
"1272","Treg","CEACAM1",21.3379927344096,"Endo","SELE",21.8833566551687
"1279","Treg","CEACAM1",21.3379927344096,"Treg","HAVCR2",20.5062799098836
"1280","Treg","CEACAM1",21.3379927344096,"DC","HAVCR2",163.312406440955
"1281","Treg","CEACAM1",21.3379927344096,"Endo","HAVCR2",10.2764717932134
"1282","Treg","CEACAM1",21.3379927344096,"CAF","HAVCR2",10.6037847577966
"1283","Treg","CEACAM1",21.3379927344096,"B","HAVCR2",11.5151065940028
"1284","Treg","CEACAM1",21.3379927344096,"CD8+ T","HAVCR2",16.3757719929669
"1285","Treg","CEACAM1",21.3379927344096,"M","HAVCR2",256.642298051982
"1286","Treg","CEACAM1",21.3379927344096,"NK","HAVCR2",38.8182267454551
"1289","Treg","SELL",786.832020989597,"DC","PODXL",10.6037629634206
"1290","Treg","SELL",786.832020989597,"Endo","PODXL",298.408082118777
"1291","Treg","SELL",786.832020989597,"CAF","PODXL",59.9924479350449
"1296","Treg","SELL",786.832020989597,"Tumor","PODXL",14.82
"1299","Treg","SELL",786.832020989597,"Endo","CD34",313.524845156007
"1306","Treg","SELL",786.832020989597,"Treg","SELPLG",282.175513217396
"1307","Treg","SELL",786.832020989597,"DC","SELPLG",175.940593439116
"1310","Treg","SELL",786.832020989597,"B","SELPLG",14.7848475603333
"1311","Treg","SELL",786.832020989597,"CD8+ T","SELPLG",200.435988639711
"1312","Treg","SELL",786.832020989597,"M","SELPLG",174.838588840933
"1313","Treg","SELL",786.832020989597,"NK","SELPLG",177.668164500348
"1323","Treg","SELL",786.832020989597,"Tumor","PODXL2",18.02
"1362","Treg","CD44",665.333158956994,"Endo","SELE",21.8833566551687
"1387","Treg","SPN",95.8528539681612,"Treg","ICAM1",12.8512105858581
"1388","Treg","SPN",95.8528539681612,"DC","ICAM1",222.828272683733
"1389","Treg","SPN",95.8528539681612,"Endo","ICAM1",159.13241554387
"1390","Treg","SPN",95.8528539681612,"CAF","ICAM1",250.07263850869
"1391","Treg","SPN",95.8528539681612,"B","ICAM1",36.4623326667449
"1392","Treg","SPN",95.8528539681612,"CD8+ T","ICAM1",19.3174641683161
"1393","Treg","SPN",95.8528539681612,"M","ICAM1",193.052970885523
"1394","Treg","SPN",95.8528539681612,"NK","ICAM1",104.493475955329
"1395","Treg","SPN",95.8528539681612,"Tumor","ICAM1",10.25
"1450","Treg","CD58",74.2053062975448,"Treg","CD2",330.648518499158
"1455","Treg","CD58",74.2053062975448,"CD8+ T","CD2",346.68978581247
"1457","Treg","CD58",74.2053062975448,"NK","CD2",114.183145745863
"1513","Treg","ITGAL",151.273720910613,"Treg","ICAM1",12.8512105858581
"1514","Treg","ITGAL",151.273720910613,"DC","ICAM1",222.828272683733
"1515","Treg","ITGAL",151.273720910613,"Endo","ICAM1",159.13241554387
"1516","Treg","ITGAL",151.273720910613,"CAF","ICAM1",250.07263850869
"1517","Treg","ITGAL",151.273720910613,"B","ICAM1",36.4623326667449
"1518","Treg","ITGAL",151.273720910613,"CD8+ T","ICAM1",19.3174641683161
"1519","Treg","ITGAL",151.273720910613,"M","ICAM1",193.052970885523
"1520","Treg","ITGAL",151.273720910613,"NK","ICAM1",104.493475955329
"1521","Treg","ITGAL",151.273720910613,"Tumor","ICAM1",10.25
"1522","Treg","ITGAL",151.273720910613,"Treg","ICAM3",187.311791556025
"1523","Treg","ITGAL",151.273720910613,"DC","ICAM3",29.7337250237078
"1526","Treg","ITGAL",151.273720910613,"B","ICAM3",154.980857723292
"1527","Treg","ITGAL",151.273720910613,"CD8+ T","ICAM3",176.719433352688
"1529","Treg","ITGAL",151.273720910613,"NK","ICAM3",133.516706728629
"2252","Treg","CD6",137.994063204219,"DC","ALCAM",98.2337107955046
"2253","Treg","CD6",137.994063204219,"Endo","ALCAM",24.3266321810248
"2254","Treg","CD6",137.994063204219,"CAF","ALCAM",95.5139920051094
"2255","Treg","CD6",137.994063204219,"B","ALCAM",24.0003382495538
"2257","Treg","CD6",137.994063204219,"M","ALCAM",164.302226700605
"2386","Treg","ICAM3",187.311791556025,"Treg","ITGB2",282.811722433756
"2387","Treg","ICAM3",187.311791556025,"DC","ITGB2",763.886876233668
"2390","Treg","ICAM3",187.311791556025,"B","ITGB2",189.151145444181
"2391","Treg","ICAM3",187.311791556025,"CD8+ T","ITGB2",484.035578170069
"2392","Treg","ICAM3",187.311791556025,"M","ITGB2",1915.63221127245
"2393","Treg","ICAM3",187.311791556025,"NK","ITGB2",748.727440585207
"2395","Treg","ICAM3",187.311791556025,"Treg","ITGAL",151.273720910613
"2396","Treg","ICAM3",187.311791556025,"DC","ITGAL",29.2329179641365
"2399","Treg","ICAM3",187.311791556025,"B","ITGAL",27.9155194908464
"2400","Treg","ICAM3",187.311791556025,"CD8+ T","ITGAL",173.389226434602
"2401","Treg","ICAM3",187.311791556025,"M","ITGAL",31.8177056866394
"2402","Treg","ICAM3",187.311791556025,"NK","ITGAL",277.167575953148
"2487","Treg","CD96",126.87062066031,"Endo","PVR",75.4705401477281
"2488","Treg","CD96",126.87062066031,"CAF","PVR",60.005429129233
"2493","Treg","CD96",126.87062066031,"Tumor","PVR",47.43
"2495","Treg","CD96",126.87062066031,"DC","NECTIN1",41.7759693494858
"2502","Treg","CD96",126.87062066031,"Tumor","NECTIN1",10
"2504","Treg","CD96",126.87062066031,"DC","NECTIN2",25.6993605594621
"2505","Treg","CD96",126.87062066031,"Endo","NECTIN2",96.8596167252143
"2506","Treg","CD96",126.87062066031,"CAF","NECTIN2",102.408031296169
"2509","Treg","CD96",126.87062066031,"M","NECTIN2",50.265888852185
"2511","Treg","CD96",126.87062066031,"Tumor","NECTIN2",61.84
"3008","Treg","CD47",147.06982284516,"DC","SIRPA",57.3916691212928
"3009","Treg","CD47",147.06982284516,"Endo","SIRPA",85.451641176322
"3010","Treg","CD47",147.06982284516,"CAF","SIRPA",48.9051756967119
"3013","Treg","CD47",147.06982284516,"M","SIRPA",155.383982785078
"3016","Treg","CD47",147.06982284516,"Treg","SIRPG",66.8925151125636
"3021","Treg","CD47",147.06982284516,"CD8+ T","SIRPG",38.652526136484
"3025","Treg","PTPRJ",40.6160047915713,"Treg","LAT",238.398881480975
"3030","Treg","PTPRJ",40.6160047915713,"CD8+ T","LAT",174.369550140216
"3031","Treg","PTPRJ",40.6160047915713,"M","LAT",74.3900902202536
"3032","Treg","PTPRJ",40.6160047915713,"NK","LAT",110.180591947789
"3037","Treg","PTPRJ",40.6160047915713,"CAF","EGFR",18.4430552574167
"3042","Treg","PTPRJ",40.6160047915713,"Tumor","EGFR",28.82
"3045","Treg","PTPRJ",40.6160047915713,"Endo","INSR",17.4337370543714
"3063","Treg","PTPRJ",40.6160047915713,"Endo","MET",19.1922234493704
"3064","Treg","PTPRJ",40.6160047915713,"CAF","MET",14.7479762766433
"3069","Treg","PTPRJ",40.6160047915713,"Tumor","MET",50.47
"3073","Treg","PTPRJ",40.6160047915713,"CAF","PDGFRB",228.37991959962
"3077","Treg","PTPRJ",40.6160047915713,"NK","PDGFRB",12.0454636304282
"3080","Treg","PTPRJ",40.6160047915713,"DC","FLT1",17.4068263452412
"3081","Treg","PTPRJ",40.6160047915713,"Endo","FLT1",35.3750972144492
"3085","Treg","PTPRJ",40.6160047915713,"M","FLT1",12.2527730770274
"3089","Treg","PTPRJ",40.6160047915713,"DC","SDC2",201.987985746452
"3091","Treg","PTPRJ",40.6160047915713,"CAF","SDC2",87.5312702710299
"3094","Treg","PTPRJ",40.6160047915713,"M","SDC2",262.031803305327
"3099","Treg","PTPRJ",40.6160047915713,"Endo","KDR",160.920002308559
"3259","Treg","SELPLG",282.175513217396,"Treg","ITGB2",282.811722433756
"3260","Treg","SELPLG",282.175513217396,"DC","ITGB2",763.886876233668
"3263","Treg","SELPLG",282.175513217396,"B","ITGB2",189.151145444181
"3264","Treg","SELPLG",282.175513217396,"CD8+ T","ITGB2",484.035578170069
"3265","Treg","SELPLG",282.175513217396,"M","ITGB2",1915.63221127245
"3266","Treg","SELPLG",282.175513217396,"NK","ITGB2",748.727440585207
"3268","Treg","SELPLG",282.175513217396,"Treg","ITGAM",44.7755349643516
"3269","Treg","SELPLG",282.175513217396,"DC","ITGAM",267.13242145596
"3272","Treg","SELPLG",282.175513217396,"B","ITGAM",18.3913919435404
"3273","Treg","SELPLG",282.175513217396,"CD8+ T","ITGAM",29.43623456207
"3274","Treg","SELPLG",282.175513217396,"M","ITGAM",290.445900409561
"3275","Treg","SELPLG",282.175513217396,"NK","ITGAM",102.912770765958
"3277","Treg","SELPLG",282.175513217396,"Treg","SELL",786.832020989597
"3278","Treg","SELPLG",282.175513217396,"DC","SELL",456.858318528283
"3281","Treg","SELPLG",282.175513217396,"B","SELL",879.167340756728
"3282","Treg","SELPLG",282.175513217396,"CD8+ T","SELL",520.023989333767
"3284","Treg","SELPLG",282.175513217396,"NK","SELL",206.430905706656
"3288","Treg","SELPLG",282.175513217396,"Endo","SELP",17.9805311950814
"3297","Treg","SELPLG",282.175513217396,"Endo","SELE",21.8833566551687
"3306","Treg","SELPLG",282.175513217396,"Endo","ESAM",174.210107642994
"3387","Treg","CD226",43.7860168072105,"Endo","PVR",75.4705401477281
"3388","Treg","CD226",43.7860168072105,"CAF","PVR",60.005429129233
"3393","Treg","CD226",43.7860168072105,"Tumor","PVR",47.43
"3395","Treg","CD226",43.7860168072105,"DC","NECTIN2",25.6993605594621
"3396","Treg","CD226",43.7860168072105,"Endo","NECTIN2",96.8596167252143
"3397","Treg","CD226",43.7860168072105,"CAF","NECTIN2",102.408031296169
"3400","Treg","CD226",43.7860168072105,"M","NECTIN2",50.265888852185
"3402","Treg","CD226",43.7860168072105,"Tumor","NECTIN2",61.84
"3504","Treg","JAML",64.4556949019609,"Endo","CXADR",13.3867668924371
"3594","Treg","GLG1",107.941271009206,"Endo","SELE",21.8833566551687
"3727","Treg","SIRPG",66.8925151125636,"Treg","CD47",147.06982284516
"3728","Treg","SIRPG",66.8925151125636,"DC","CD47",117.867251252302
"3729","Treg","SIRPG",66.8925151125636,"Endo","CD47",41.8146155063746
"3730","Treg","SIRPG",66.8925151125636,"CAF","CD47",28.9803948903669
"3731","Treg","SIRPG",66.8925151125636,"B","CD47",190.197715582894
"3732","Treg","SIRPG",66.8925151125636,"CD8+ T","CD47",155.790121928588
"3733","Treg","SIRPG",66.8925151125636,"M","CD47",128.025465586055
"3734","Treg","SIRPG",66.8925151125636,"NK","CD47",138.044650928836
"3735","Treg","SIRPG",66.8925151125636,"Tumor","CD47",56.07
"3745","Treg","ICOS",211.698819695628,"Treg","ICOSLG",18.6467288323074
"3746","Treg","ICOS",211.698819695628,"DC","ICOSLG",55.4399833468847
"3747","Treg","ICOS",211.698819695628,"Endo","ICOSLG",10.9099611335214
"3749","Treg","ICOS",211.698819695628,"B","ICOSLG",106.326350968903
"3800","Treg","ADAM10",19.661190290716,"DC","TSPAN15",17.8440447578058
"3801","Treg","ADAM10",19.661190290716,"Endo","TSPAN15",134.646388053998
"3805","Treg","ADAM10",19.661190290716,"M","TSPAN15",15.7612248711795
"3810","Treg","ADAM10",19.661190290716,"Endo","TSPAN12",14.6309961715678
"3820","Treg","ADAM10",19.661190290716,"CAF","ERBB2",35.2965479147322
"3825","Treg","ADAM10",19.661190290716,"Tumor","ERBB2",34.82
"3826","Treg","ADAM10",19.661190290716,"Treg","APP",19.8770784495087
"3827","Treg","ADAM10",19.661190290716,"DC","APP",717.465249490158
"3828","Treg","ADAM10",19.661190290716,"Endo","APP",1269.75146817307
"3829","Treg","ADAM10",19.661190290716,"CAF","APP",219.414278070777
"3830","Treg","ADAM10",19.661190290716,"B","APP",43.5005271657956
"3831","Treg","ADAM10",19.661190290716,"CD8+ T","APP",18.3955426991509
"3832","Treg","ADAM10",19.661190290716,"M","APP",159.34146581622
"3833","Treg","ADAM10",19.661190290716,"NK","APP",17.3215939006777
"3834","Treg","ADAM10",19.661190290716,"Tumor","APP",393.76
"3837","Treg","ADAM10",19.661190290716,"Endo","MET",19.1922234493704
"3838","Treg","ADAM10",19.661190290716,"CAF","MET",14.7479762766433
"3843","Treg","ADAM10",19.661190290716,"Tumor","MET",50.47
"3844","Treg","ADAM10",19.661190290716,"Treg","IL6R",34.7077124154349
"3845","Treg","ADAM10",19.661190290716,"DC","IL6R",25.7811069989877
"3849","Treg","ADAM10",19.661190290716,"CD8+ T","IL6R",16.6640067527103
"3850","Treg","ADAM10",19.661190290716,"M","IL6R",30.6159443633889
"3851","Treg","ADAM10",19.661190290716,"NK","IL6R",12.2058797287387
"3861","Treg","ADAM10",19.661190290716,"Tumor","CDH1",37.61
"3862","Treg","ADAM10",19.661190290716,"Treg","CD44",665.333158956994
"3863","Treg","ADAM10",19.661190290716,"DC","CD44",829.010967671835
"3864","Treg","ADAM10",19.661190290716,"Endo","CD44",102.349077050019
"3865","Treg","ADAM10",19.661190290716,"CAF","CD44",1676.56986671989
"3866","Treg","ADAM10",19.661190290716,"B","CD44",377.122930221946
"3867","Treg","ADAM10",19.661190290716,"CD8+ T","CD44",649.425545403604
"3868","Treg","ADAM10",19.661190290716,"M","CD44",1290.91442624787
"3869","Treg","ADAM10",19.661190290716,"NK","CD44",836.585331715381
"3870","Treg","ADAM10",19.661190290716,"Tumor","CD44",273.31
"3874","Treg","ADAM10",19.661190290716,"CAF","EPHA3",14.7945019846251
"3882","Treg","ADAM10",19.661190290716,"Endo","AXL",53.3865642989349
"3883","Treg","ADAM10",19.661190290716,"CAF","AXL",253.708251190639
"3888","Treg","ADAM10",19.661190290716,"Tumor","AXL",27.03
"3891","Treg","ADAM10",19.661190290716,"Endo","NOTCH1",57.1675104544176
"3892","Treg","ADAM10",19.661190290716,"CAF","NOTCH1",10.1352607667416
"3893","Treg","ADAM10",19.661190290716,"B","NOTCH1",10.3810783755066
"3894","Treg","ADAM10",19.661190290716,"CD8+ T","NOTCH1",12.6163792964866
"3895","Treg","ADAM10",19.661190290716,"M","NOTCH1",12.1942317546322
"3896","Treg","ADAM10",19.661190290716,"NK","NOTCH1",27.9721440469596
"3898","Treg","ADAM10",19.661190290716,"Treg","TSPAN5",19.0583104446687
"3900","Treg","ADAM10",19.661190290716,"Endo","TSPAN5",60.8627861171195
"3901","Treg","ADAM10",19.661190290716,"CAF","TSPAN5",39.8809476373756
"3903","Treg","ADAM10",19.661190290716,"CD8+ T","TSPAN5",12.5211193334539
"3905","Treg","ADAM10",19.661190290716,"NK","TSPAN5",10.6173948985105
"3915","Treg","ADAM10",19.661190290716,"Tumor","NOTCH2",25.2
"3917","Treg","ADAM10",19.661190290716,"DC","GPNMB",212.806042081436
"3918","Treg","ADAM10",19.661190290716,"Endo","GPNMB",33.2521479362156
